tag_id,标签名,标签描述,订阅数,使用次数
14810628,佑森教育,,2,86
3395002,造价工程师,,412,70011
8541883,造价工程师考试,,6,629
31976045,造价补考,,0,4
14589833,经济师职称,,2,91
2732508,中级经济师,,204,8208
5690922,中级经济师考试,,59,1159
17160604,中级经济师备考,,1,1055
2544,美剧,“美剧”是中国人对美国电视剧集的简称。上世纪80年代，一部拍摄于1970年的《大西洋底来的人》成为敞开国门之后中国人窥视美国的窗口，麦克·哈里斯 脸上的蛤蟆镜一度成为时尚青年的标志。《加里森敢死队》的热播、停播与复播更是中国人观念变化的晴雨表。《成长的烦恼》让我们走进美国家庭 ，体验了代际沟通的可能及其背后的美国式幽默。凡此种种，都已成为那个年代的文化切片。在长期的发展历程中，美剧的许多传统得以逐步确立，其中“季”的运营模式最为现代中国观众所了解。“季”是各大电视网播出新作品的季节，一般美国商业电视以每年从9月中旬开始到次年4月下旬，时长约30周。每年秋季，美国电视网纷纷推出自己的新剧，或者延续之前已经获得成功的经典剧集。新季以美国电视艺术与科学协会主办的“艾美奖”颁奖典礼为序幕。这段时间天气较冷，人们一般较少外出，电视的开机率和收视率自大幅提升。通过这种每年固定的播出时段，我们可以在许多长寿的美剧中找寻美国社会变迁的轨迹。由于2011年几大视频网站陆续在海外上市，许多优秀的美剧将出现在中国内地的电视屏幕上。一部美国电视剧一般25集左右，这是由美国特有的播映方式决定的。美国电视剧一般一个星期只播一集，因此25集正好够播一季。美国的电视剧是边拍边播的，他们很注重收视率，一部收视率低下的电视剧是无法生存的，只要吸引不了观众的注意力，那么不管该剧的情节进行到何处，电视台都毫不留情地腰斩。电视网是美国电视体系的主体，本质上是一家经营电视节目的大公司。通常，各大电视网在全国各地拥有许多电视台，他们向这些电视台提供节目内容。美国主要的电视网有以下几个：哥伦比亚广播公司（CBS）、全国广播公司（NBC）、美国广播公司（ABC）、福克斯广播公司（FOX）、哥伦比亚及华纳兄弟联合电视网（CW）、家庭电视广播网（HBO=Home Box Office）。,101690,746158
4689344,公务员省考,,19,13768
1109663,外卖小哥,,1182,92956
2893192,知识分享,,241,45856
11863512,ndarray,,0,21
35499099,10天搞定Python,,0,22
3297864,random,,2,138
11281803,云南中烟,,0,4
1163185,烟草,,467,12078
1447852,铁饭碗,,6,1555
8687217,中国烟草,,4,8971
19853667,江西中烟,,0,5
2442629,成本会计实操,,0,21
23663,新手,,1717,1457733
1451034,抄书,,1,1809
742998,存款,,64,13479
1153011,风口,,12,2487
45687,选择,,96,42992
32348358,ChatGPT应用,,0,15
35279022,变电所二次讲解,,0,4
1252481,光伏发电,,18,2511
152182,王老师,,106,1888
2460,讲解,,136,81689
2895513,储能,,11,2568
4224600,电气设计,,142,7245
5930126,光伏支架,,0,319
34453035,什么是光伏发电,,0,4
57834,航母,,57442,89730
192387,套路,,1113,74602
1064665,经销商,,1,1418
5609496,教师面试,,63,1912
189913,通讯,,19,3542
1724978,调试,,9,7313
517507,办公软件,,986,48523
2590366,Word,,135,5983
3446084,文档,,6,3033
5022122,Word文档,,2,771
6262166,office办公软件,,12,675
972560,互联网创业,,344,44807
2779529,网赚,,430,84385
3206418,网络赚钱,,486,84668
4119980,自媒体赚钱,,55,5350
4795868,创业赚钱,,2,795
5780762,互联网赚钱,,5,1451
2857932,格局,,41,14537
20557091,烧写程序,,0,2
40977,升级,,113,54974
25269,CAN,,27,959
2725610,群控,,3,1859
7866,上课,,84,25516
10694362,艾利丹尼森,,0,56
35552335,亚洲最佳雇主,,0,1
4666586,最佳雇主,,0,117
522809,民谣吉他,,313,37895
96136,古典吉他,被誉为同钢琴、小提琴并列的世界三大乐器之一。原名古典6弦琴，和竖琴(古典22弦琴、古典47弦琴等)、鲁特琴(古典14弦琴)等同属古典式弦琴大类。在指板上由弦枕到琴柄与琴箱结合处是12品格，指板较宽，使用尼龙弦，音质纯厚，音色丰富，没有防护板。主要用于演奏古典乐曲，从演奏姿势到手指触弦都有严格要求，技巧精深，是吉他家族中艺术性最高，最具代表意义，适应面最广，最有深度，最受艺术界肯定的一类。,2360,71960
680526,吉他入门,,383,26812
73195,吉他演奏,,49,17765
637702,吉他制作,,26,1321
2927458,吉他初学,,16,1103
3640876,吉他保养,,7,580
3738966,吉他知识,,1,376
5398478,吉他维修,,25,2359
94801,苏州,,456,141353
412497,产品设计,,1149,38019
1986,MBA,,351,43149
126561,创新,,344,28548
1034421,解决方案,,4,5085
5288978,在职研究生,,30,3748
526616,大数据,,1746,94541
193264,心术,,83,1080
672934,特征,,4,2177
795070,4个,,0,823
953185,乡村教师,,8,2896
10094534,生活补助,,0,13
50340,广东,,1081,219809
17593477,资质办理,,0,1045
203003,李小冉,,374,20743
2973672,面相学,,27,113
33322257,产品老曾,,0,14
861534,升职,,21,3345
24404,打卡,,1038,643521
861535,加薪,,9,1935
2539796,考勤,,2,873
2511282,vlog,随手记录你最好的时光,522713,1299745
114859,B站,,3506,325062
31600463,我们都爱搞学习·第四期,,6,153943
1596072,网站分享,,104,1163
11346670,暖通工程师,,38,1592
11346673,暖通培训,,11,884
11347489,暖通视频,,5,729
32663814,暖通杜老师,,0,32
1012729,暖通,,62,3814
5672292,暖通空调,,38,1816
8321914,暖通设计,,32,3259
18880442,暖通课程,,0,137
659626,校园招聘,,130,20444
1466921,大学生就业,,17,2473
3719674,事业单位招聘,,19,2351
5466774,应届生求职,,11,1583
5911550,毕业生就业,,0,391
7166522,国企招聘,,1,739
16407994,医保改革,,1,76
498208,养老,,137,55804
484558,社保,,457,39551
210201,医保,,109,14018
34461754,趁早知道的职场真相,,0,367
186028,语言学习,,1498,42841
6141880,二建法规,,101,7948
30068744,培训师学习,,0,10
102555,TTT,,11,1441
306461,培训师,,7,748
4644468,企业培训师,,0,74
5486688,培训教育,,1,104
5603506,培训技巧,,0,46
6578810,培训师培训,,0,137
8970920,成人培训,,0,42
35507079,如何成为一名优秀的培训师,,0,2
46126,股票,,92369,1221677
392466,股市,,6505,821313
487255,理财,,52716,614494
528412,周三,,336,5457
801564,注册会计师,,1853,69078
2594377,会计科目,,13,1157
2763581,CPA会计,,58,1209
35563287,cpa注册会计师有什么用,,0,1
25994123,23广东省考,,0,261
35297694,23广东省考押题卷,,0,54
35297705,23省考联考押题卷,,0,34
4807842,行政执法,,8,2086
1643871,小红书,,81,13339
47996,冷知识,冷知识指的是琐碎的、庞杂的事情或知识等，或许饶富趣味、并随时充斥在我们的生活周遭，却鲜少人会去注意。和”冷笑话”属于一种另类幽默一样，冷知识非但有用，且更吸引人。这些知识看似有些稀奇古怪，却可以让人增长见识，开阔视野，还能启迪思维，引发强烈求知欲。,144067,321584
22014132,提升收入,,1,420
7242302,斜杆青年,,3,41
7404854,野生技能协会,,48,86431
13393686,CPPM,,1,1895
651168,采购,,11,9262
227316,经理,,3,5014
120169,统一,,342,29030
3078860,素材网站,,34,2087
192035,传媒,,81,5777
11375336,体制内工作,,3,505
703146,人际交往,,845,18287
583622,行为,,19,20302
7149216,职场社交,,6,4120
14847468,教师vlog,,0,1127
160882,好物,,164,50426
424477,一线,,427,5037
1612315,好物分享,,2086,96436
31864,公开课,,809857,1455383
5328,片段,,151,92614
25431508,23省联考,,0,147
2668339,李梦娇,,279,2615
4569602,广东省考,,162,6120
5544080,省考笔试,,5,541
7786961,省考联考,,56,35950
24857117,2023省考,,0,35057
733641,股权,,26,6356
5266130,股权激励,,10,2345
9016752,股权架构,,2,664
37751,轻松,,110,43778
536690,终于等到你,,16,713
701049,报名,,7,14552
10556548,国土空间规划,,183,949
11103552,城乡规划实务,,0,57
13837569,华倾注考,,1,152
28346483,#城市规划,,0,26
32475017,#国土空间规划师,,0,16
32475023,#城乡规划,,0,16
32475024,#城乡规划师,,0,16
8725647,空间规划,,8,330
10147947,注册城乡规划师,,54,459
4118328,开窍,,0,839
605933,一年级,芒果tv 一年级讲的是一群一年级新生进入校园后的生活故事，从学生、老师、学校、家长多方互动中探讨一年级启蒙教育这个严肃而又至关重要的命题。作为一档电视节目，明星元素的加入可以带来相应的关注度，但湖南卫视此次再度挑战这一定律，《一年级》中，性格各异的小学生才是绝对的焦点。纯素人的节目模式既是一种大胆的创新，也是为了更真实地展现孩子们接受教育的自然状态，向承担小学教育尤其是一年级启蒙教育的老师们致敬。,480,26007
616917,律动,,60,7733
9736020,小学音乐课,,3,97
11012449,电商运营系列合集,,39,1818
11470475,网店创业知识,,2,418
2541758,淘宝运营教程,,37,1141
12609409,电力工作,,0,124
17877899,供电服务,,0,75
24959642,电力服务,,0,89
30652826,供电所日常,,0,50
3211629,电工技术,,23,689
6927928,电工知识,,278,3929
2071945,前景,,2,2815
3529443,学习剪辑,,1,306
282741,失业,,206,25623
1289554,技能提升,,1,1306
12905735,招标文件,,2,288
14206139,投标文件,,2,561
15206037,标书代写,,0,243
6991656,招标,,8,1965
7346143,标书,,12,1388
9866534,标书制作,,8,1126
21127122,档案转递,,0,54
35561943,行政关系转移介绍信,,0,1
35561956,工资关系转移介绍信,,0,1
35562032,工资介绍信,,0,1
6784042,人事档案,,3,328
17812084,副业分享,,0,788
11020547,技术面分析,,0,192
65403,陷阱,,226,21895
1541198,外汇交易,,201,15793
25617291,23省考,,0,2107
10333155,省考押题,,0,117
18991226,省考押题卷,,0,69
432668,知乎,,819,28479
1436790,秘诀,,31,5538
4944290,2022年,,5,88072
2128729,经验之谈,,0,317
68533,计算,,1315,68128
102752,标准,,3,14753
152610,案例,,71,68274
1210378,绿化,,5,2435
13760,汽车,,531257,2511783
13204886,CANoe,,19,274
25160911,车载自动化,,0,4
31008998,车载测试培训,,0,20
34929212,车载自动化测试,,0,4
168694,车载,,22,32759
1046130,软件测试,,424,39083
1582590,汽车测试,,5,1135
12077802,顺利消防,,23,2426
79309,消防,,572,97214
656012,补考,,12,1370
12764385,控价,,0,82
1338775,管控,,0,1425
7358291,农资,,0,549
1638370,剪辑教程,,641,11091
1112224,眼力测试,,3,3020
2653505,常识判断,,183,10369
82735,区别,,66,17499
16526613,#开店,,0,53
1501903,餐饮,,158,49397
3711352,餐饮创业,,3,8945
20411126,#干货分享,,0,732
17571412,斜墙,,0,5
11807,开洞,,6,262
29399086,23省考笔试,,0,44
33233055,23省联考笔试,,0,5
35561221,23省考联考笔试,,0,2
12329789,带货主播,,10,1096
8502,内幕,,121,16540
854174,网红,,1781,384589
1729099,张雪峰,,30606,23367
28901976,WiFi码推广,,0,5
29657617,WiFi贴推广,,0,4
35560948,同城WiFi码,,0,1
830556,资质,,0,4408
85353,测绘,,113,3548
24727,示范,,6,12025
289127,答题,,144,14362
3189477,结构化,,103,9007
9922463,面试答题,,0,230
16647915,女生学什么技术好,,0,6
21822894,学什么技术好,,0,9
34943076,男生学什么技术好,,0,6
3924606,就业培训,,0,175
5723452,软件测试培训,,14,2290
22654,小说,,61939,711176
12379,网络,,896,126193
194186,无线,,40,11051
619133,智能化,,14,4052
68321,毕业季,,25371,272303
165454,拒绝,,9,20400
275961,实习,,592,89136
1520859,校招,,197,25821
2988549,会计师事务所,,90,1048
4592008,安永,,15,1312
14827334,投标人,,0,111
583144,邀请,,3,3538
28712174,逢考必过的驾考攻略,,0,314
18824411,广东省考押题卷,,0,3
35560396,2023广东省考备考,,0,1
225844,广东省,,6,3078
48582,食品安全,,120,15077
3663064,食品厂,,0,533
5811244,食品行业,,2,141
7346432,HACCP,,2,37
35485262,2023UP!新学期,,0,176
75948,作文,,2529,69068
354530,人民日报,,835,11754
1322206,词汇量,,25,3500
4116262,写作素材,,51,2844
35559641,OK8 基础操作视频,,0,8
66018,95后,,27,8143
176661,超短,,24,1723
826872,环艺,,32,2807
941427,环境艺术设计,,57,1217
2650842,室内设计师,,549,15833
2720487,分析师,,5,1354
35560028,简历怎么写项目经验,,0,1
26911926,Etsy开店,,0,36
34962882,Etsy美国,,0,2
5263256,Etsy,,0,667
468460,预算,,72,9939
14157041,FICO模块,,1,7
17369404,SAP顾问,,0,259
2511359,it,,51,10671
2539379,零基础学习,,2,2363
18789232,SAP学习,,0,225
18812103,SAP系统学习,,0,60
19458820,学习SAP,,0,128
27773862,颉远集团,,0,3776
29323793,颉远国旅,,0,891
30956657,颉远文化传媒,,0,772
30956656,颉远集团旅游与教育,,0,772
30956655,北京颉远集团有限公司,,0,772
26857322,视频号带货教程,,0,10
30962428,视频号优选联盟,,0,115
29475162,视频号报白,,0,76
1169300,二胎,,47,20648
3141,电影,电影，也称映画。是由活动照相术和幻灯放映术结合发展起来的一种现代艺术。是一门可以容纳文学戏剧、摄影、绘画、音乐、舞蹈、文字、雕塑、建筑等多种艺术的综合艺术，但它又具有独自的艺术特征。电影在艺术表现力上不但具有其它各种艺术的特征，又因可以运用蒙太奇这种艺术性极强的电影组接技巧，具有超越其它一切艺术的表现手段，而且影片可以大量复制放映。,152599,4989973
12661061,无人直播,,10,5912
409969,无人,,1,7580
12003,播放,,1,12254
3905374,方法分享,,3,1025
11647157,职业证书,,4,206
19291912,CCUS,,1,74
20224360,碳排放管理师,,2,409
28192934,双碳产业,,0,3
3108409,碳捕捉,,1,29
15810704,碳中和,,107,9341
17864247,碳达峰,,34,2632
33289670,畅聊行业观点,,0,754
12105055,电气知识,,6,305
2754971,售楼处,,0,2255
3343062,案例讲解,,1,136
3451455,学习分享,,163,38836
5195570,建筑电气,,32,2752
12476220,电气设计梁老师,,0,34
18787015,招标人,,0,26
21092056,采购人,,0,34
2773943,民营企业,,2,576
9224605,政府采购,,3,587
7828,模拟,,579,115158
2582,练习,,552,802347
325039,PMP,,63,10551
907682,考前,,1,2432
1523407,认证,,7,6042
3268825,项目经理,,34,6109
157561,佛山,,99,61752
1663726,工程测量,,38,1029
1534404,判断,,7,7403
2521594,国家公务员考试,,323,3645
2784555,判断推理,,460,19712
5866506,广东省公务员考试,,9,365
8926023,广东选调生,,0,343
1891,年度,,27,20195
16097008,HRoot,,5,260
19326265,人才激励,,0,17
1062199,人力资本,,0,100
142245,税收,,69,12228
3210478,人才管理,,2,449
355704,全国,,4,29263
27890,全员,,128,10792
344893,三年,,6,9353
146401,人口,,211,16865
147697,预测,,309,99717
13260496,课程开发,,0,378
13862020,交互课程,,2,127
27333239,Lectora,,0,75
30146988,变量应用,,0,47
32673540,分享实操,,0,196
964148,简单易上手,,3,802
937680,日语自学,,470,26771
915309,N2,,370,12224
868898,阅读理解,,322,17944
1696041,日语真题,,8,585
494598,观察,,2,14842
707891,甲方,,14,3135
35558054,土木建工,,0,1
1189432,土木人,,0,555
20496,狂飙,,19,70579
5134674,建工,,2,877
135891,小猫咪,,295,148342
40993,分手,,1414,231267
6042,女友,,958,110173
35483180,报复性还贷,,0,1
510643,房贷,,59,16390
73266,离婚,,94,98388
30948,夫妻,,215,215656
3456034,事业编考试,,93,1839
16089788,快团团,,2,843
34917,大会,,2,10642
3361,团长,,437,39059
672820,抱怨,,2,2459
30340,大忽悠,,3681,2285
76435,番茄,,862,32784
86177,起点,起点是国内最大文学阅读与写作平台之一，是目前国内领先的原创文学门户网站。,165,10904
10570289,七猫,,3,250
29641552,奇妙小说网,,1,196
66970,网络小说,,3463,108940
936836,韭菜,,125,40608
2535344,培训班,,3,4937
634675,电子商务,,217,37251
239735,日常生活,,87,55764
11461608,教资作文,,4,366
33397222,23上教资,,0,115
2035232,综合素质,,565,27133
2928801,作文素材,,1179,18465
5016590,校园学习,,266,67400
8169723,中学教资,,5,2834
12128876,教资科目一,,1,750
5005584,思维模型,,27,981
32490319,BEST反馈法是什么,,0,2
35557987,BEST反馈法的内容有哪些,,0,1
35558013,best反馈法步骤,,0,1
35558070,BEST反馈法的例子,,0,1
35558075,BEST正面反馈,,0,1
35558079,关于best的反馈情况有哪些,,0,1
35558081,BEST反馈法的主要内容,,0,1
35558085,BEST反馈法中s代表什么,,0,1
35558100,领导者提供反馈的技巧,,0,1
112090,启动,,9,5955
8763746,PMP考试,,17,1526
10950623,PMP项目管理,,14,1016
34956388,增量绩效管理模式,,0,4
34956392,增量绩效的实施方法,,0,3
35472632,增量绩效实施方案,,0,2
35557510,企业绩效增长系统,,0,1
35557528,绩效增长模式视频,,0,1
35557534,如何促进绩效增长,,0,1
35557673,增量绩效与目标绩效,,0,1
35557828,增量绩效推进方法,,0,1
17440059,主题班会PPT,,3,314
20423421,小学生心理健康,,0,5
22621901,心理健康PPT,,0,14
1593305,课件PPT,,3,1759
35557872,小学生健康PPT,,0,1
25730241,职场教会我的那些事,,0,253
443329,30岁,,15,6471
174559,感悟,,71,67328
110256,20岁,,1,6703
1265989,商务,,42,6793
2913503,仪表盘,,4,862
7829,驾驶,,328,66996
507933,课件,,219,373482
103882,安全驾驶,,84,7180
739565,汽车安全,,50,2184
574480,新规,,1,1463
163581,实施,,0,758
2488610,走势,,1,3098
397451,考生,,5,3428
7051,开始,,2,39223
6432702,被迫,,1,2955
32496158,#海南省,,0,180
24612033,高考PPT,,0,8
35557611,倒计时高考,,0,1
17300,天津,,728,161237
5930440,天津市考,,2,435
11463906,pmp学习,,0,315
12915068,pmp项目管理,,3,670
19849058,pmp视频,,0,83
4903364,pmp,,7,1650
8763744,PMP认证,,3,920
9206486,pmp考试,,0,897
9206487,pmp认证,,0,457
28683,文明,,58194,49515
331000,礼仪,,962,19622
625818,礼仪培训,,0,655
2945175,文明礼仪,,0,121
10283553,拜访礼仪,,0,7
389478,直播回放,,764,351022
808437,金属3D打印,,4,510
66194,必看,,28,23298
9511,必备,,33,18171
7423501,模流分析,,2,1028
637311,刷题,,470,34161
1762692,公共基础知识,,1665,41140
31048032,2023春招,,0,91
2895433,县城,,23,11380
13509,文学,,22505,691457
3959766,自媒体视频教程,,2,1646
7081050,自媒体变现,,7,3717
32018504,职场树洞答疑,,0,20099
993057,真题解析,,115,10840
1449114,真题,,158,658216
589,哲学,"兄贵文化的代表性理念之一.最初来源是因为比利的摔跤视频中常常会有各种不明所里的行为和叫声,总是能引发起观众剧烈的思考: &quot;他们为什么要摔跤!?&quot;&quot;他们为什么要***!?&quot;&quot;为什么要打跟斗!?&quot;&quot;为什么我要看这个视频!?&quot;
随着观众的思考越来越深入,其思考的问题甚至会上升到哲学的地步,所以称为哲♂学.
而兄贵文化发展到现在,哲学这一词汇的含义也在不断发展.在近代日常用语中,哲学可分为名词和形容词.",115824,434942
3185519,公共基础,,118,5800
35242876,你的一日虚拟伴侣,,0,3967
35371725,你的一日虚拟女友,,0,2525
1461,建议,,85,27788
10233944,课程制作,,0,111
218558,C语言,,11198,93673
1299135,奥赛,,146,14590
8029726,2021年,,32,11778
1698380,行政法,,65,4856
98213,心动,,1331,197250
93521,潜规则,,298,8383
3844530,施工单位,,11,1340
7576,第一次,,117,114599
272884,诗歌,,1348,141429
15332531,原创现代诗歌,,0,102
5371388,大数据交友,,1,29676
34983225,ChatGPT API,,0,4
3609808,VSCode,,89,733
390501,武威,,4,994
294729,社区,,16,14527
8375903,笔试真题,,0,679
7007,手机,,635050,1495012
6556,工具,,671,39670
35542545,原创现代诗歌朗诵,,0,1
269569,作者,,126,18498
1058151,家政,,16,6640
199248,前世今生,,247,14406
188530,UU,,235,2002
15923,复习,,1017,105638
1196358,学习资料,,728,43874
1541543,高压电技术,,0,7
4269766,大学专业课,,4,2407
292093,看书,,112,13969
10827018,PMP备考,,0,323
28472913,PMP第七版,,0,11
93538,敏捷,,17,2969
360005,英语学习,,597116,979841
165769,自动化,,10957,192608
1580947,智能制造,,37,10605
9134312,EPLAN,,26,701
14008919,中医专长医师,,0,586
8277059,中医专长,,27,734
170872,母乳喂养,,67,4479
195928,母婴,,600,128048
164696,亲子,,463,583449
754720,育儿,,1181,438437
15959,宝宝,,1083,484298
1828089,月嫂,,4,4115
2859771,宝宝护理,,43,1038
3410608,月嫂培训,,7,1287
215089,点评,,25,16423
35158091,2月每周创作打卡,,0,1402
15501263,淘宝运营实操,,0,298
83001,淘宝,,5380,244412
4672132,创业开店,,2,1171
600,测试,,51979,380212
4384492,自动化测试,,212,27872
4681486,测试工程师,,20,3673
1370484,机柜,,3,913
3612725,布线,,10,1845
368,技术宅,技术宅，是指那些将ACG宅境界的内容与现实中自己相关的行业或技术相组合的牛人们。,931275,298796
317372,3D模型,,108,12449
392751,3D建模,,1160,113671
655745,报价,,1,3532
24221,自动,,14,52440
17365,NASA,美国国家航空航天局（英语：National Aeronautics and Space Administration，简称NASA）是美国联邦政府的一个行政机构，负责制定、实施美国的民用太空计划、与开展航空科学暨太空科学的研究。1958年7月29日，美国总统艾森豪威尔签署了《美国公共法案85-568》（United States Public Law 85-568，即《美国国家航空暨太空法案》），创立了NASA，取代了其前身NACA。于1958年10月开始运转。自此，美国国家航空航天局负责了美国的太空探索，例如登月的阿波罗计划，太空实验室，以及随后的航天飞机。自2006年2月，美国国家航空航天局的愿景是 “开拓未来的太空探索，科学发现及航空研究”。美国国家航空航天局的使命是“理解并保护我们赖以生存的行星；探索宇宙，找到地球外的生命；启示我们的下一代去探索宇宙”。,42770,43150
8488,谷歌,,22508,54357
201973,领导力,,53,6278
20549379,停止内耗,,0,316
1361884,记录生活,,32,72894
2879787,遇见美好,,5,285
13376366,保持好心态,,0,14
34899106,焦虑症怎么停止焦虑,,0,5
10638156,中英双语主持,,0,36
35431309,中英西三语主持人Teresa静静,,0,3
129945,主持,,103,12604
2646987,东盟博览会,,0,92
2868291,RCEP,,87,853
8866704,自贸试验区,,0,28
11225335,商演主持,,0,71
218895,操作系统,,1085,102147
8486,精品,,146,46894
461058,网络安全,"网络攻防,黑客攻击,密码安全,以及电脑技术的介绍",2911,69869
18691,第二章,,4,8442
1261,介绍,,80,90239
1464672,渗透测试,,1431,30618
28268983,备考2023,,0,1224
148018,教材,,71,13463
1539625,实务,,124,25481
3357949,综合能力,,20,12767
8569800,消防工程,,3,4062
12536,短剧,,280,197309
32024591,短剧CPS,,0,4
2672744,cps,,5,1565
2811752,思路分享,,3,1441
670238,SEQUENCE,,0,92
1403644,等差数列,,14,2228
809567,建模教程,,319,32359
33715337,solidworks三维画图,,0,30
3535529,桌面摆件,,1,307
3569993,solidworks教程,,13,1137
3570080,solidworks机械设计,,2,171
34321,黑科技,,381576,535959
24684529,拼多多新店铺,,0,4
21427119,车载测试,,0,214
10379007,识人技巧,,1,140
3076485,风控,,16,1091
5159128,内控,,0,760
8947346,合规,,3,2219
9768122,CISA,,0,294
33412,阳光,,52,100548
7599947,B 站,,2,31
2513223,c++,,1186,40124
101263,英语听力,,71498,159768
602557,英语口语,,60510,405303
3410,压力,,182,30331
210059,欧美文化,,16,146
466575,周日,,0,2569
904184,初级会计实务,,721,28885
7575989,学历提升,,44,20256
10729810,组价,,7,115
18709782,弱电算量,,0,6
35554177,弱电清单,,0,1
5602044,安装造价,,71,4233
9751444,定额,,10,886
12378858,弱电造价,,0,57
412096,两年半,,1,8664
529161,道理,,15,9185
13130090,甲方沟通,,0,5
35317962,方案汇报技巧,,0,3
3296429,设计师日常,,6,935
8266156,方案汇报,,4,142
8745532,设计师与甲方,,0,6
2525319,up,,65,41207
2939905,自由职业,,401,6533
2496454,选拔组,,0,20
14285693,领导力提升,,0,30
14321637,领导力培训,,0,55
15620205,电工常识,,0,452
32197079,ChatGTP,,0,57
590115,职业选择,,26,2524
1742,生活,,201264,23422392
31972384,年轻人的职场百问,,2,24969
303504,经典语录,,527,40785
4743774,知识变现,,2,2703
7742,开挂,,3086,165863
14655112,智诚教育,,0,182
19582530,执行力培训课程,,0,2
24452556,执行力提升,,0,5
35551636,张城玮,,0,4
35551648,张城玮老师,,0,4
35553771,执行力授课片段,,0,1
662777,执行力,,18,1937
20353982,执行力培训,,0,28
22189679,绩效体系设计,,0,19
35509139,薪酬体系设计方案,,0,6
9243671,绩效评估,,0,40
10976304,防排烟规范,,3,96
12250307,防排烟案例,,1,14
3486151,天正暖通,,6,462
3754916,防排烟,,0,367
10445511,防排烟系统,,1,161
11909277,防排烟设计,,0,83
502402,35岁,,18,2411
681658,系列教程,,5,1107
653528,草图大师,,497,14094
2739490,SketchUp,,277,6097
24624,稳定,,4,17936
52360,博士,,1114,106170
1408,高校,,370,75018
2704263,offer,,25,5252
10706099,硕博连读,,0,117
5898,东莞,,193,70102
381223,真实案件,,262,7147
931866,专升本,,6376,129600
17530392,教师招聘易错题,,0,48
495966,江苏,,347,49757
266766,价值观,,117,8355
1191337,辅导员,,55,4589
1548,混音,,2759,93919
144186,调音师,,1858,6175
309877,声卡,,129,13505
3411463,声卡调试,,19,3769
7567725,调试声卡,,0,340
10508911,声卡精调,,0,256
15369333,学编剧,,0,9
26406799,编剧本,,0,7
444408,编剧,,360,8694
1620670,写小说,,322,3046
3418431,写作技巧,,260,5572
3701406,编剧技巧,,14,68
8343542,动漫编剧,,0,10
9614335,#讲故事,,0,121
61167,初学者,,706,62370
89417,打字,,101,25459
10954,入门教程,,327,9806
3348384,键盘打字,,2,646
7279556,零基础学电脑,,2,666
23801380,高启盛,,2,3623
2412,最高,,5,13249
434,键盘,,21844,122907
1339,电脑,,509500,875739
3069089,电脑知识,,155,8828
90465,快速,,35,27185
104085,正确,,2,4561
1373674,认识,,1,12423
12097530,面试题解析,,0,442
14684303,面试题答案,,0,224
9941334,历年面试真题,,1,227
10657663,示范答题,,2,483
28548084,PLC培训学校,,0,8
31071496,长沙自动化培训,,0,14
31071655,长沙工控培训,,0,8
33778066,长沙PLC培训学校,,0,3
7712280,店群,,1,3077
25206885,客房管理,,0,22
2432310,酒店管理,,20,1457
14950041,#外贸,,0,101
22759708,#财税,,0,257
31446525,#出口退税,,0,6
331919,知识产权,,189,21308
22062671,如何赚钱副业,,0,95
34510587,北总给普通人的39个第二职业项目,,0,39
10033,商标,,162,14697
892755,倒卖,,3,1010
4984028,赚钱项目,,37,4534
7237346,北总,,1,244
9919843,线上兼职,,6,1434
213413,解析,,319,62806
2594225,面试题,,54,7505
11684884,面上,,0,11
24269220,国基金,,0,7
1859,青年,,259,42769
21701,本子,,1666,16348
1524166,数据挖掘,,500,14884
7346138,国自然,,17,429
3056128,裸辞,,79,11294
1837140,自媒体教程,,34,5591
35553085,卓越领导力提升与修炼,,0,1
3082939,培训管理,,1,160
4451948,管理技能,,0,52
154115,能源,,176,18949
2689309,装配式,,7,1464
21033847,单元房,,0,8
20318290,门禁系统设计,,0,4
27848945,门禁系统安装,,0,7
35489990,门禁系统案例,,0,3
35489992,门禁系统实操,,0,3
35489993,门禁系统原理,,0,3
124349,门禁,,6,1524
8393145,门禁系统,,4,503
13083043,谈薪,,8,233
365564,吸引力,,75,5006
23188,训练,,3356,758109
15492270,中高层,,0,12
23922699,战略管理培训,,0,6
2798627,战略管理,,5,573
7152334,企业战略,,0,1006
8757073,中层管理,,0,202
650548,五笔,,24,2218
476562,前端,,1615,128553
71256,JS,,227,26190
2519796,react,,964,10137
2721621,vue,,236,14311
2760950,前端学习,,38,3249
7145232,选型,,0,1005
4070876,基层管理,,0,17
14868422,五力模型,,0,19
166550,托福,,39358,100461
305155,雅思,,111673,214101
17493076,金蝶云星辰,,0,173
90250,星辰,,984,14762
5096946,运营干货,,0,1957
206228,PHP,,9868,20779
1400554,网站开发,,97,24095
5035176,for循环,,1,321
11717827,延毕,,1,448
13522942,考公考编,,5,473
6481,专家,,94,40835
15156560,打灰,,2,634
59846,农村,,20605,854211
4604948,设计院,,56,2608
2676001,手办模玩,缩小了的他们，代表着我们的浪漫,203692,172536
11212,玩具,,17230,893089
4448,人物,,25166,612326
2744,时间,,419,64906
284941,猜猜我是谁,,1277,6456
63081,卡片,,303,42950
101353,湖南,,241,68834
11929699,造价预算,,5,445
13702394,#工程造价,,0,187
14797642,执行标准,,0,243
14905620,智多星软件,,0,51
32146131,#生态修复,,0,7
345750,案例分析,,146,30574
33110893,小猪妖,,0,505
929136,资本家,,575,10007
1669063,996,,321,9012
3133314,压榨,,147,1905
