video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
437045410,1677122413,1012300551,管理者要学会主动给员工加工资,1676627991,1676627991,83,职业职场,3,2,0,7,0,12,2,4,612,1,0,2.0,0.0,0.0,7.0,12.0,2.0,6.0,658.0,4.0,40093.0,895.0,3076.863687150838,115.21005586592179,0,。,0,5.722476851851852,42338.666666666664,0,0,0.0,0.0
437051860,1677120250,1012205580,同事之间不要过多的解释,1676726400,1676625556,68,职业职场,3,0,0,35,0,63,1,4,1119,1,0,0.0,0.0,0.0,36.0,64.0,1.0,4.0,1192.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,4.558449074074074,46990.333333333336,0,0,0.0,0.0
437073574,1677121727,1012808713,索马里拼多多电商平台,1676649064,1676649064,117,职业职场,6,15,1,14,0,68,25,16,2192,1,0,15.0,1.0,0.0,17.0,72.0,28.0,17.0,2421.0,4.0,33805.0,287.0,5484.7874564459935,189.90243902439025,0,。,0,5.470636574074074,198.33333333333334,0,0,0.9230769230769231,3.1538461538461537
437077573,1677121969,1011727746,该怎样和一个阴险的领导相处,1676639280,1676605742,214,职业职场,3,6,1,43,0,68,3,13,1644,1,0,6.0,1.0,0.0,45.0,69.0,3.0,13.0,1761.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,5.586678240740741,46990.333333333336,0,0,0.5,1.0
437115956,1677121250,1013389437,这些赤裸裸的真相，刷新了我的认知！,1676691566,1676691567,278,职业职场,11,7,0,43,0,47,1,2,724,1,0,7.0,0.0,0.0,43.0,47.0,1.0,2.0,744.0,6.0,94451.0,263.0,117574.01901140684,4279.836501901141,0,！,0,4.973194444444444,212701.63636363635,0,0,0.0,0.0
437156409,1677116486,1017106565,没有水电煤气账单、办公地与注册地不同，如何完成账号验证？,1676886082,1676886083,148,职业职场,9,4,0,38,0,14,1,9,588,1,0,4.0,1.0,0.0,45.0,18.0,2.0,11.0,693.0,4.0,30089.0,658.0,2033.018237082067,34.8951367781155,1,？,0,2.666712962962963,0.2222222222222222,0,0,0.0,1.0
437168567,1677116313,1017046421,2023陕西省考申论热点：一带一路 —主讲：吴洋,1676890660,1676890660,192,职业职场,10,4,0,6,0,12,1,2,643,1,0,4.0,0.0,0.0,7.0,14.0,2.0,3.0,879.0,5.0,33305.0,159.0,6703.754716981132,92.0880503144654,1,。,0,2.611724537037037,846.8,0,0,0.0,0.0
437178320,1677118720,1015615395,大领导特别欣赏和在乎的一种能力，你具备吗？,1676802888,1676802888,137,职业职场,10,8,0,40,0,105,1,7,1910,1,0,8.0,0.0,0.0,40.0,106.0,1.0,7.0,1964.0,6.0,354088.0,244.0,324807.65573770495,13214.860655737704,0,？,0,3.655462962962963,15260.0,0,0,0.0,4.0
437183881,1677118739,1015604664,Excel表格中，如何设置表格动态数据自动计算求和？,1676802276,1676802276,63,职业职场,10,0,0,38,0,47,0,2,509,1,0,0.0,0.0,0.0,39.0,47.0,0.0,3.0,563.0,4.0,31973.0,341.0,5457.134897360704,139.16715542521993,1,？,0,3.6627662037037036,13191.6,0,0,0.0,0.0
437217604,1677116430,1017015335,我，一名95后高中老师，顿悟了…,1676887094,1676887094,251,职业职场,6,203,107,360,0,1271,48,25,10772,1,0,235.0,108.0,0.0,407.0,1402.0,55.0,29.0,13776.0,6.0,154412.0,206.0,71174.29126213593,3738.5776699029125,1,。,0,2.654351851851852,272.3333333333333,7,8,0.2777777777777778,4.444444444444445
437233372,1677118696,1015634354,我的第一个周末vlog 嘻嘻嘻,1676804077,1676804077,183,职业职场,2,22,5,0,0,292,27,1,4027,1,0,23.0,5.0,0.0,1.0,297.0,27.0,1.0,4225.0,4.0,32338.0,94.0,23372.468085106382,1011.7553191489362,0,。,0,3.641423611111111,33344.0,5,4,0.22727272727272727,0.9545454545454546
437303482,1677113848,1018713960,你真的会用IF函数吗？快来看看辛莱德怎么教你学会！！,1676975994,1676975994,75,职业职场,7,4,1,38,0,104,2,1,2092,1,0,4.0,1.0,0.0,40.0,107.0,2.0,1.0,2159.0,6.0,559277.0,209.0,186487.07655502393,7395.100478468899,0,？,0,1.5955324074074073,19506.14285714286,1,0,1.0,1.0
437310142,1677113607,1018836507,报社，虽然年收入10万，但工作辛苦加班多环境差，只想提桶跑路,1676981250,1676981250,160,职业职场,10,29,1,14,0,148,41,3,4914,1,0,33.0,1.0,0.0,16.0,156.0,42.0,7.0,5259.0,6.0,87527.0,228.0,55448.90350877193,1314.9298245614036,1,。,0,1.5319097222222222,16089.2,1,0,1.3333333333333333,4.5
437328499,1677113378,1018978488,黄金回收，里面的门道你看懂了吗?,1676987317,1676987317,223,职业职场,7,2632,123,833,0,10488,286,293,140760,1,0,8622.0,297.0,0.0,2493.0,40120.0,614.0,737.0,393066.0,6.0,113349.0,12.0,1574074.5,111849.91666666667,0,。,0,1.4590393518518519,11508.57142857143,0,0,0.9144736842105263,6.171052631578948
437361484,1677113750,1018785843,“一把手”一般会培养什么样的人？带你看透这个问题！,1676978959,1676978959,137,职业职场,11,9,0,30,0,75,0,2,1618,1,0,11.0,0.0,0.0,34.0,80.0,0.0,3.0,1723.0,6.0,354088.0,244.0,324807.65573770495,13214.860655737704,0,？,0,1.5600810185185185,3499.0,0,0,0.0,0.0
437366543,1677112581,1019603457,从一位普通设计师到最牛装配式设计公司，他们用技术预埋实现了三次逆袭,1677032803,1677032803,1242,职业职场,11,6,1,10,0,20,4,2,869,1,0,10.0,1.0,0.0,13.0,27.0,10.0,2.0,1032.0,6.0,43756.0,406.0,4746.564039408867,111.37931034482759,0,。,0,0.9233564814814815,16672.272727272728,0,0,1.0,1.0
479456182,1677124515,1010829484,GTJ2021自定义节点功能，广联达节点扣减问题终于解决了，但还是个半成品,1676546741,1676546741,565,职业职场,10,12,1,36,0,31,15,6,1024,1,0,12.0,1.0,0.0,38.0,33.0,15.0,6.0,1090.0,5.0,36159.0,481.0,2393.4656964656965,66.3097713097713,1,。,0,6.687199074074074,177.6,5,4,1.2857142857142858,0.8571428571428571
479463990,1677124617,1010099646,2023陕西事业单位考试—削弱角度之因果倒置,1676543940,1676520306,243,职业职场,9,1,0,1,0,9,0,0,22,1,0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,28.0,4.0,34256.0,514.0,4294.599221789883,458.57587548638134,1,。,0,6.720798611111111,4477.555555555556,0,0,0.0,0.0
479538707,1677119936,1014798434,Blender中的编制,1676765111,1676765111,1607,职业职场,2,2,0,115,0,24,2,1,474,2,0,2.0,0.0,0.0,132.0,26.0,2.0,1.0,543.0,4.0,31653.0,2207.0,409.47122791119165,13.284549161758042,1,。,0,4.106770833333333,20407.5,0,0,0.0,1.5
479551340,1677120320,1014183906,学查电路故障，新手电工只需吃透断路短路漏电故障，就能事半功倍,1676724703,1676724703,77,职业职场,8,36,0,133,0,136,2,3,2462,1,0,40.0,0.0,0.0,153.0,145.0,3.0,3.0,2803.0,5.0,35297.0,530.0,7251.9452830188675,163.56037735849057,1,。,0,4.578900462962963,463.0,0,0,0.0,1.5
479567881,1677120640,1013899520,俄亥俄州毒气泄露,1676713542,1676713543,426,职业职场,10,2,1,16,0,32,3,2,1064,1,0,2.0,1.0,0.0,17.0,36.0,4.0,2.0,1274.0,5.0,45898.0,26.0,31134.5,1268.0,0,。,0,4.711782407407408,25643.3,0,0,0.0,0.5
479568526,1677120192,1012212133,幸福的工作是可能的吗,1676728800,1676624526,416,职业职场,5,34,0,75,0,103,9,12,1891,1,0,36.0,0.0,0.0,78.0,107.0,9.0,12.0,1973.0,6.0,37235.0,337.0,4955.231454005935,250.7507418397626,0,。,0,4.53,25890.2,0,0,0.42857142857142855,3.2857142857142856
479571502,1677120444,1012200254,体制内的举报你知道后果吗？,1676719200,1676625506,170,职业职场,3,30,17,186,0,533,51,38,15311,1,0,30.0,17.0,0.0,193.0,542.0,51.0,38.0,15692.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,？,0,4.644027777777778,46990.333333333336,0,0,1.9166666666666667,12.0
479573413,1677121083,1013497442,七天公考速成（不是），七天公考学习技巧，复盘技巧！,1676696687,1676696687,545,职业职场,7,152,5,369,0,278,71,36,6630,1,0,156.0,5.0,0.0,373.0,282.0,72.0,36.0,6885.0,6.0,194390.0,329.0,37202.74164133739,1099.9392097264438,1,！,0,4.911990740740741,239211.85714285713,4,42,0.16129032258064516,0.8709677419354839
479594220,1677121718,1012820279,职场小白必须尽早知道的10个真相,1676649845,1676649845,149,职业职场,11,6,1,37,0,51,0,2,878,1,0,6.0,1.0,0.0,37.0,51.0,0.0,2.0,897.0,6.0,94451.0,263.0,117574.01901140684,4279.836501901141,0,。,0,5.461493055555556,163823.63636363635,0,0,0.0,0.0
479602794,1677118249,1012360647,老板不断的给你加活不给你加钱到底是为什么,1676808900,1676630727,115,职业职场,8,5,1,37,0,104,2,29,3527,1,0,7.0,1.0,0.0,45.0,121.0,4.0,38.0,4259.0,4.0,40093.0,895.0,3076.863687150838,115.21005586592179,0,。,0,3.5804282407407406,19584.875,0,0,0.0,2.0
479604805,1677120663,1013910731,土木工程的难兄难弟：陕西二本，同宿舍6个工程造价女生，毕业5年后现状,1676712999,1676712999,180,职业职场,10,64,84,85,0,1181,267,164,32103,1,0,64.0,89.0,0.0,91.0,1222.0,280.0,168.0,33705.0,6.0,371238.0,285.0,165432.9649122807,5909.049122807018,1,。,0,4.718333333333334,55069.8,0,0,4.096774193548387,21.35483870967742
479660056,1677116324,1017195573,我们不仅仅只是谈业务的外贸业务员,1676889817,1676889817,124,职业职场,1,5,3,18,0,297,14,7,10491,1,0,5.0,3.0,0.0,21.0,335.0,15.0,7.0,11918.0,4.0,32338.0,94.0,23372.468085106382,1011.7553191489362,0,。,0,2.621608796296296,16.0,0,0,0.5555555555555556,8.333333333333334
479687680,1677117996,1016042267,超赞！高中英语优质课一等奖！词汇教学示范！太牛了！考编面试必学！,1676821749,1676821749,901,职业职场,8,24,0,260,0,121,6,43,2603,1,0,26.0,0.0,0.0,304.0,143.0,6.0,51.0,3236.0,4.0,30520.0,168.0,6877.339285714285,213.9702380952381,1,！,0,3.4287847222222223,7.0,0,0,0.0,0.0
479692787,1677113649,1018155077,李佳琦的这张PPT表格页，配色真大气！,1676980800,1676962880,82,职业职场,7,10,2,38,0,57,5,1,702,1,0,10.0,2.0,0.0,46.0,57.0,5.0,1.0,770.0,6.0,110566.0,129.0,29614.023255813954,2153.6279069767443,1,！,0,1.5376041666666667,20120.0,2,0,1.0,0.0
479738246,1677113805,1018369998,单位里不想受气你就要气场强大，四招见效！,1676977200,1676969785,71,职业职场,3,11,3,77,0,96,10,12,1932,1,0,11.0,3.0,0.0,87.0,107.0,10.0,16.0,2221.0,5.0,100079.0,2.0,3615057.5,83763.5,0,！,0,1.5810763888888888,42247.0,0,0,0.25,0.75
479757484,1677111827,1020202753,连合理的拒绝都不会，还怎么在职场混？,1677057372,1677057372,298,职业职场,10,370,44,689,0,1065,99,228,34922,1,0,622.0,57.0,0.0,1119.0,1723.0,155.0,384.0,64973.0,5.0,115617.0,186.0,38950.62903225807,1132.9247311827958,0,？,0,0.6302662037037037,13432.8,0,0,0.8214285714285714,7.696428571428571
479762165,1677111192,1020647839,Excel忽略空格和0求每个月平均销量,1677075116,1677075116,389,职业职场,4,3,0,34,0,70,5,3,587,1,0,5.0,0.0,0.0,51.0,111.0,6.0,5.0,932.0,6.0,339679.0,772.0,16208.34585492228,831.4481865284974,0,。,0,0.4175462962962963,1447.5,0,0,0.25,0.0
479776756,1677111649,1020304887,武汉985院校，4个传统工科硕士，真实的就业和薪资情况,1677060977,1677060977,166,职业职场,10,47,46,90,0,978,262,52,24821,1,0,62.0,76.0,0.0,161.0,1341.0,508.0,88.0,41925.0,6.0,371238.0,285.0,165432.9649122807,5909.049122807018,1,。,0,0.5864814814814815,78171.0,0,0,3.1029411764705883,22.279411764705884
479799567,1677111054,1020857441,没录取你，才是学校最大的损失！,1677085626,1677085626,228,职业职场,7,15,23,9,0,59,11,13,1289,1,0,39.0,90.0,0.0,23.0,183.0,32.0,44.0,2977.0,5.0,50570.0,76.0,21655.026315789473,928.0,0,！,0,0.29430555555555554,301088.5714285714,0,0,0.42857142857142855,0.42857142857142855
479849120,1677111242,1020594974,写材料常用套路词汇编，word文件,1677073040,1677073040,64,职业职场,2,2,0,14,0,11,1,5,719,1,0,2.0,0.0,0.0,28.0,13.0,1.0,9.0,1030.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,0.4421527777777778,2.0,0,0,0.0,0.0
482021929,1677120479,1012528462,如何才能变得富有？通过自我暗示对自己建立不可动摇的信念 | 自我暗示的方法,1676718000,1676638476,214,职业职场,10,30,0,313,0,156,0,11,1847,1,0,30.0,0.0,0.0,338.0,168.0,0.0,12.0,2067.0,5.0,48814.0,99.0,18075.21212121212,726.0,1,？,0,4.658321759259259,132.1,0,0,0.0,0.0
482024189,1677117583,1014284316,Creo/proe模型颜色库文件，设计资料，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,1676850600,1676728373,79,职业职场,10,2,1,21,0,23,14,3,559,1,0,2.0,1.0,0.0,23.0,24.0,14.0,3.0,600.0,5.0,47202.0,490.0,3911.4510204081635,72.35510204081632,1,。,0,3.0900810185185184,150.7,7,0,1.0,0.0
482025729,1677119276,1013310738,领导总是在快下班才安排你工作，导致你经常加班，你会怎么办？,1676793600,1676688645,122,职业职场,2,0,0,5,0,8,0,0,219,1,0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,242.0,4.0,38380.0,585.0,3430.931623931624,94.64102564102564,0,？,0,3.769398148148148,48328.5,0,0,0.0,0.0
482041275,1677121745,1012760807,担当作为类公文材料，适用过渡金句，50句，word文件,1676646768,1676646768,71,职业职场,5,2,0,39,0,29,1,2,669,1,0,6.0,0.0,0.0,43.0,31.0,1.0,3.0,699.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,5.497418981481482,18.8,0,0,0.0,0.0
482047449,1677121494,1012170097,没有后台背景的人如何让别人不敢招惹你,1676682900,1676625980,154,职业职场,5,2,0,55,0,85,5,13,2100,1,0,5.0,0.0,0.0,60.0,91.0,5.0,13.0,2359.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,5.076319444444445,28195.4,0,0,0.3333333333333333,0.0
482087369,1677121958,1011947174,运营到底是干啥的？发展前景咋样？3步快速入门不走弯路,1676639519,1676639519,282,职业职场,9,2,4,32,0,20,3,5,543,1,0,2.0,4.0,0.0,34.0,21.0,3.0,6.0,621.0,6.0,65885.0,174.0,16430.994252873563,523.0689655172414,1,？,0,5.583784722222222,42479.666666666664,1,0,0.5,0.0
482134047,1677119141,1015522401,医院里的香饽饽!河南专科，同宿舍6个护理学男生，毕业4年现状,1676799356,1676799356,144,职业职场,10,74,53,142,0,2256,292,163,61308,1,0,79.0,60.0,0.0,161.0,2705.0,302.0,173.0,70452.0,6.0,371238.0,285.0,165432.9649122807,5909.049122807018,1,。,0,3.7012152777777776,17492.3,0,0,3.3684210526315788,20.776315789473685
482154342,1677118020,1016040897,市长田封义一套公式轻松换算含权量，再次拿着祖传名画登门拜访省委副书记于华北,1676820401,1676820401,159,职业职场,11,2,0,19,0,80,2,1,1750,1,0,2.0,0.0,0.0,20.0,85.0,2.0,2.0,1850.0,6.0,354088.0,244.0,324807.65573770495,13214.860655737704,0,。,0,3.444664351851852,115350.90909090909,0,0,1.0,1.0
482158277,1677116199,1017121425,职场小白学了也能成为管理大咖,1676894100,1676887245,375,职业职场,10,0,0,17,0,15,0,4,670,1,0,0.0,0.0,0.0,20.0,15.0,0.0,4.0,738.0,4.0,40093.0,895.0,3076.863687150838,115.21005586592179,0,。,0,2.570590277777778,176669.8,0,0,0.0,0.0
482204923,1677116643,1017018554,申论答疑@龙华老师,1676883020,1676883020,781,职业职场,6,0,0,1,0,4,2,2,412,1,0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,510.0,6.0,73568.0,190.0,18306.263157894737,252.83684210526314,0,。,0,2.7039699074074073,1751.0,0,0,0.0,0.0
482260346,1677114027,1018637543,20个自我批评存在问题｜民主生活会材料｜救急干货分享,1676973042,1676973042,254,职业职场,8,68,0,423,0,180,14,81,2609,1,0,99.0,1.0,0.0,540.0,221.0,18.0,117.0,3389.0,4.0,31209.0,183.0,6365.792349726776,245.21857923497268,0,。,0,1.6317708333333334,10031.875,0,0,0.3333333333333333,0.6666666666666666
482299709,1677111449,1020253699,找工作谈薪，这3个环节很重要，90%人都搞错了！,1677067200,1677059010,147,职业职场,8,4,0,48,0,35,1,0,890,1,0,22.0,0.0,0.0,354.0,256.0,6.0,18.0,5914.0,4.0,34741.0,171.0,10848.672514619882,678.9649122807018,0,！,0,0.5121412037037038,28668.875,0,0,0.0,1.0
482371011,1677111797,1020235509,51% 卡尼曼双系统,1677058093,1677058093,260,职业职场,9,59,2,136,0,156,15,16,2015,1,0,122.0,7.0,0.0,407.0,308.0,26.0,30.0,4705.0,6.0,59605.0,129.0,17248.643410852714,672.4728682170543,0,。,0,0.6215740740740741,182156.77777777778,0,0,0.15384615384615385,1.4615384615384615
524578477,1677121148,1012178969,同事欺负你一定有领导在搞鬼,1676693700,1676625372,81,职业职场,4,2,0,17,0,46,1,4,1246,1,0,2.0,0.0,0.0,19.0,48.0,1.0,4.0,1362.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,4.947314814814815,35242.75,0,0,0.0,0.0
524593983,1677121901,1011716798,直通车广泛匹配与精准匹配的区别与应用,1676640600,1676603097,130,职业职场,10,11,2,28,0,34,2,2,807,1,0,11.0,2.0,0.0,31.0,35.0,2.0,2.0,903.0,5.0,55383.0,500.0,5455.296,117.466,1,。,0,5.570613425925926,172.4,0,0,0.0,0.0
524598559,1677120249,1012287044,sumif(s)单(多)条件求和-Excel函数入门到实战制作自动化报表模板之(五),1676726400,1676628412,243,职业职场,11,1,0,10,0,17,0,2,1125,1,0,1.0,0.0,0.0,11.0,17.0,0.0,2.0,1139.0,5.0,91511.0,579.0,2457.20725388601,67.67012089810017,1,。,0,4.5584375,26987.909090909092,0,0,0.0,0.0
524634456,1677118742,1015588152,女性到底需要什么样的主义？从上野千鹤子工伤谈起：,1676802128,1676802128,229,职业职场,5,180,99,553,0,2735,150,108,38972,1,0,180.0,101.0,0.0,557.0,2769.0,154.0,108.0,39667.0,6.0,138524.0,79.0,83065.64556962025,6592.367088607595,0,？,0,3.664513888888889,63.2,0,0,2.370967741935484,29.85483870967742
524652140,1677118185,1015803441,我为什么总喜欢笑？！,1676811629,1676811629,182,职业职场,7,79,51,28,0,513,54,19,5546,1,0,87.0,53.0,0.0,30.0,541.0,54.0,19.0,6023.0,5.0,50570.0,76.0,21655.026315789473,928.0,0,？,0,3.5481018518518517,54698.71428571428,1,3,0.3888888888888889,8.444444444444445
524652417,1677114990,1018078503,请不要随便告诉别人你是公务员,1676954700,1676947482,146,职业职场,3,0,1,7,0,30,1,3,680,1,0,0.0,1.0,0.0,8.0,31.0,2.0,3.0,762.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,1.8552083333333333,46990.333333333336,0,0,0.0,0.0
524658204,1677114787,1018376372,撼！高级的PPT图文混排,1676961798,1676961798,69,职业职场,6,0,0,7,0,7,0,0,243,1,0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,268.0,5.0,30870.0,117.0,11987.820512820514,484.7606837606838,0,！,0,1.7707060185185186,713.6666666666666,0,0,0.0,0.0
524671616,1677115835,1017528795,Excel前三位数字不满整数退位取整,1676903973,1676903973,124,职业职场,5,5,0,25,0,99,12,4,828,1,0,5.0,0.0,0.0,26.0,100.0,12.0,4.0,856.0,6.0,339679.0,772.0,16208.34585492228,831.4481865284974,0,。,0,2.4521064814814815,1247.0,0,0,3.0,0.6666666666666666
524689584,1677117218,1016449537,江浙真题6--“丛林法则”淘汰中小微企业，可取吗？,1676864962,1676864962,181,职业职场,4,11,2,28,0,28,3,5,983,1,0,11.0,2.0,0.0,31.0,28.0,3.0,5.0,1148.0,5.0,72374.0,282.0,13101.517730496455,276.42907801418437,1,？,0,2.91962962962963,265.75,1,0,2.0,1.0
524706425,1677117997,1016068380,当面试官遇到了真正的办公高手…,1676821709,1676821709,118,职业职场,10,2459,120,22018,0,26201,255,560,612050,1,0,2728.0,128.0,0.0,24195.0,28226.0,274.0,614.0,671475.0,6.0,552601.0,243.0,221952.83950617284,8058.156378600823,0,。,0,3.4292592592592595,191420.7,0,0,0.8475609756097561,16.99390243902439
524744282,1677118702,1015642696,119-自嘲是人际交往中非常有效的技巧。,1676803863,1676803863,68,职业职场,9,0,0,1,0,12,1,0,540,1,0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,644.0,5.0,77043.0,145.0,50829.855172413794,2184.6758620689657,1,。,0,3.6439699074074072,14641.111111111111,0,0,0.0,0.0
524745220,1677116329,1016755126,【逸笔文案】真的，建议专家不要再建议了……这篇央视网评真是绝了，必须分享给大家❗️申论结构化面试公务员写材料素材,1676889603,1676871548,317,职业职场,10,2,1,19,0,27,1,2,1868,1,0,2.0,1.0,0.0,19.0,29.0,1.0,2.0,1930.0,5.0,105990.0,101.0,38409.66336633663,561.1584158415842,1,。,0,2.6241435185185185,12963.3,0,0,0.0,0.0
524748412,1677118026,1016031535,Excel一列日期统计周末天数,1676819914,1676819914,91,职业职场,5,3,0,33,0,86,0,0,967,1,0,3.0,0.0,0.0,33.0,86.0,0.0,0.0,979.0,6.0,339679.0,772.0,16208.34585492228,831.4481865284974,0,。,0,3.4503703703703703,601.6,0,0,0.0,0.0
524777807,1677112371,1019738444,如何摆脱垃圾人际关系？分享一个“四字咒语”，把说你坏话的人的嘴，堵住！,1677037096,1677037096,93,职业职场,5,39,2,172,0,410,27,20,4410,1,0,57.0,3.0,0.0,224.0,488.0,29.0,22.0,5827.0,6.0,284963.0,110.0,88223.97272727273,9515.581818181818,0,？,0,0.8712384259259259,40884.6,0,0,0.5882352941176471,3.411764705882353
524798596,1677112359,1019563457,江浙真题7--如何处理“领导满意”和“群众满意”的关系,1677037800,1677033527,187,职业职场,4,18,3,69,0,34,4,4,1219,1,0,20.0,3.0,0.0,101.0,39.0,5.0,9.0,1893.0,5.0,72374.0,282.0,13101.517730496455,276.42907801418437,1,。,0,0.8629513888888889,1547.0,0,0,0.0,1.25
524854577,1677111596,1020316402,想做好电商必备的三个条件 零基础学电商-28课,1677061766,1677061766,164,职业职场,7,4,0,1,0,16,1,1,630,1,0,4.0,0.0,0.0,4.0,18.0,6.0,1.0,886.0,6.0,39224.0,301.0,8999.019933554817,433.9468438538206,0,。,0,0.5767361111111111,1171.0,0,0,0.0,1.0
524861153,1677112684,1019557277,初级会计职称题库每日刷一题|对啊网名师 签字并盖章的人员,1677029042,1677029042,110,职业职场,10,0,0,2,0,14,1,1,269,1,0,0.0,0.0,0.0,2.0,18.0,1.0,2.0,303.0,6.0,1006055.0,937.0,46466.3628601921,764.2027748132338,1,。,0,0.9680787037037037,76.8,0,0,0.0,0.0
524870895,1677111475,1019665058,面试谎言？被开除的原因是什么【职场导师Don】,1677066240,1677034221,606,职业职场,11,2,0,6,0,17,0,0,156,1,0,4.0,0.0,0.0,8.0,18.0,0.0,0.0,206.0,4.0,30254.0,105.0,6946.895238095238,221.1809523809524,1,？,0,0.5235532407407407,24497.090909090908,0,0,0.0,0.0
566888324,1677123932,1010630715,直通车广泛匹配和精准匹配哪个更好？有什么区别？,1676554200,1676521417,196,职业职场,10,12,0,23,0,35,5,3,879,1,0,12.0,0.0,0.0,23.0,35.0,5.0,3.0,931.0,5.0,55383.0,500.0,5455.296,117.466,1,？,0,6.59412037037037,172.4,1,0,0.6666666666666666,0.6666666666666666
566919605,1677123470,1011558876,既要做坦率之人，又不要挨打,1676595591,1676595591,176,职业职场,3,100,7,124,0,463,50,21,9689,1,0,104.0,8.0,0.0,128.0,489.0,51.0,22.0,10442.0,6.0,219916.0,896.0,10749.583705357143,263.2455357142857,0,。,0,6.109710648148148,42202.333333333336,1,12,0.40540540540540543,7.243243243243243
567047242,1677121226,1013405544,你做对了吗？绝不能跟任何人分享的4个秘密！,1676692170,1676692171,117,职业职场,11,10,1,86,0,159,5,8,2201,1,0,10.0,2.0,0.0,88.0,159.0,5.0,8.0,2246.0,6.0,354088.0,244.0,324807.65573770495,13214.860655737704,0,？,0,4.965925925925926,5808.909090909091,0,0,0.0,0.8
567061638,1677110993,1014285358,Creo/proe高尔夫球建模，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,1677108000,1676728389,98,职业职场,10,0,0,1,0,1,0,0,171,1,0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,643.0,5.0,47202.0,490.0,3911.4510204081635,72.35510204081632,1,。,0,0.0346412037037037,150.7,0,0,0.0,0.0
567081747,1677120428,1014052326,文科专业求职必看！进央企国企有哪些合适岗位可选,1676719857,1676719857,237,职业职场,7,2,0,12,0,16,0,0,393,1,0,2.0,0.0,0.0,12.0,16.0,0.0,0.0,406.0,6.0,68861.0,181.0,22368.762430939227,821.7955801104972,0,！,0,4.636238425925926,6452.714285714285,0,0,0.0,0.0
567108447,1677121444,1013245090,超赞！高中英语优质课一等奖！语音优质课！太牛了！考编面试必学！,1676685501,1676685501,874,职业职场,6,11,0,162,0,122,9,25,2223,1,0,13.0,0.0,0.0,230.0,160.0,11.0,32.0,3009.0,4.0,30520.0,168.0,6877.339285714285,213.9702380952381,1,！,0,5.0456365740740745,9.5,1,0,0.125,0.0
567134856,1677119149,1015526079,实话实话！老祖宗的赚钱方法论,1676799086,1676799086,83,职业职场,11,0,0,0,0,2,0,0,16,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,5.0,37723.0,14.0,67072.21428571429,14931.57142857143,0,！,0,3.70443287037037,39078.09090909091,0,0,0.0,0.0
567137911,1677118748,1015571561,工作和上学为什么让人难受，低谷时如何调节心态,1676801970,1676801971,499,职业职场,11,2586,510,1669,0,10075,461,810,72612,1,0,2686.0,530.0,0.0,1762.0,10549.0,482.0,849.0,76971.0,6.0,582742.0,57.0,474366.2807017544,44243.57894736842,1,。,0,3.666412037037037,14640.727272727272,9,11,0.6903914590747331,21.160142348754448
567143516,1677119417,1015267255,每日即兴英文演讲What does it mean to listen well?,1676788420,1676788420,196,职业职场,6,15,1,2,0,44,18,5,483,1,0,15.0,1.0,0.0,1.0,48.0,18.0,5.0,507.0,5.0,30289.0,455.0,1832.8087912087913,61.738461538461536,1,。,0,3.8309837962962963,191833.5,8,8,1.0,0.8888888888888888
567149919,1677116139,1017323806,唐主任履新人大，折射出体制内这些潜规则，你很有必要掌握,1676895655,1676895655,255,职业职场,6,114,5,74,0,600,89,47,24759,1,0,114.0,5.0,0.0,77.0,616.0,90.0,50.0,25780.0,6.0,87527.0,228.0,55448.90350877193,1314.9298245614036,1,。,0,2.551898148148148,81.0,4,0,3.6285714285714286,10.571428571428571
