tag_id,标签名,标签描述,订阅数,使用次数
8894,操作,,166,347507
185829,细节,,203,69921
1109148,填充,,4,2211
197072,管道,,8,5152
3569012,氩弧焊,,33,1109
117769,短路,,19,927
593019,漏电,,2,796
5291322,就能,,0,6491
3343744,薪酬,,23,2296
3762872,四大会计,,8,71
14807621,如何学粤语,,0,64
15962274,上海学粤语,,1,177
22198156,大湾区的夜,,0,49
23192323,你好星期六,,6,13327
509865,粤语教学,,431,7291
2757485,粤语发音,,8,579
3392145,香港生活,,4,2243
3512211,粤语培训,,0,107
3802472,粤港澳大湾区,,305,2859
5422908,香港读书,,0,224
5191,真相,,920,60062
45915,秘籍,,24,7164
3209582,管理思维,,0,827
502402,35岁,,18,2513
4145782,管理者,,2,2081
32286846,公司黄了,,0,2
2539796,考勤,,2,898
3299402,薪资,,36,4672
111052,研究生,,4721,215799
546,翻译,,2350,116670
32102245,chatGPT,,10,2730
3004242,红利,,0,801
464791,文科,,2281,16562
334391,岗位,,2,3186
33289670,畅聊行业观点,,0,2259
35652844,如何才能富有,,0,1
35652847,如何才能有钱,,0,1
35652870,富有的方法,,0,1
56357,吸引力法则,,1312,22017
2495649,自我暗示,,5,145
3724636,成功法则,,0,70
9238810,如何才能成功,,1,13
571018,中年危机,,20,2381
460092,张颂文,,155,28330
402818,焦虑,,458,78754
1770468,缓解,,2,5831
9136,普通人,,344,19076
158158,副业,,1019,258669
1069665,对联,,18,8692
8740,高考,,219172,1375056
35551694,俄亥俄州毒气泄露,,0,1
353745,土木工程,,1704,67121
11970568,排比句,,0,295
2857932,格局,,41,14951
391430,违法,,99,13024
850597,外企,,97,3171
659628,500强,,133,8228
1654418,工作日常,,13,8466
2801278,英文vlog,,6,834
6340272,管培生,,6,1069
42009,逆袭,,2639,124906
35642617,被同事欺负了 应该怎么办,,0,1
23980647,生成式AI,,0,38
392328,机器学习,,8804,149612
10657663,示范答题,,2,497
307034,培训,,142,105892
12975,秘密,,231,37447
432668,知乎,,819,32760
12470366,背调,,1,184
1160937,口碑,,9,3533
280737,企业文化,,39,5240
1324700,领英,,4,605
3280565,脉脉,,0,102
38329,奶茶,B站游戏实况解说，拥有多种人格毫无节操可言，在翻唱区和MAD区也有所涉及,24554,109850
66,洗脑,,135896,232700
503347,半价,,4,1380
2522323,社会心理,,2,458
7267663,瑞幸,,13,3971
51061,方式,,1,11999
326137,人类文明,,46,1790
205826,值得,,4,20170
4548206,考教师,,10,330
15310691,小学数学教师,,0,10
13657151,一个普通女孩的十年,,3,98
12499513,拼多多电商,,2,1573
1457872,电商平台,,5,1676
16776126,过渡句,,0,50
7325619,横道图,,1,430
321383,借钱,,56,20188
3557402,癌症晚期,,7,1635
27781910,唠嗑区UP主集结令,,13,299753
35076622,“遇见你，怦然心动”2023情人节活动,,1,254826
336122,游戏设计,,970,15328
902617,游戏美术,,118,3508
13225004,提升审美,,0,413
15616084,#写材料,,0,825
2489889,央企,,18,2588
8165877,笔杆子,,2,1179
284792,工资,,326,49632
536636,性价比,,795,74255
121334,翻身,,1,7656
151384,高能预警,,314,4571
697652,礼盒,,26,24535
86706,同学,,280,117605
21919860,#高情商社交,,0,22
1133973,甩锅,,4,1978
315956,高情商,,498,33884
145236,社交,,2997,64009
7738878,高情商聊天,,70,7311
5074312,做个人吧,,1,243
23964,电视剧,,88101,4196106
626117,场面,,5,46806
25134691,县委大院,,4,5339
32433896,县委大院追剧实录,,0,229
13984,监控,,144,50052
2800,绘画,从原始的象形纹样到现代使用计算机绘画的一门艺术,806866,3970012
2511282,vlog,随手记录你最好的时光,522714,1306336
1057109,生活记录,,57206,26579769
20684,五月天,"五月天（Mayday）是台湾的音乐组合，由乐队团长兼吉他手怪兽、主唱阿信、吉他手石头、贝斯玛莎和鼓手冠佑组成，前身为“So Band”乐团，在1997年3月29日改名为“五月天”。乐团的名称是来自贝斯手玛莎在网络论坛上的代号。截至2009年6月，夺下三座金曲“最佳乐团奖”，代表作《志明与春娇》、《疯狂世界》、《终结孤单》、《心中无别人》等。另外，S.H.E在第10张专辑Play中有一首歌名为“五月天”，在该歌曲的MV中，五月天成员阿信和Selina为主角。第八个新专辑《第二人生》。
",28512,105512
126954,插画,,234150,758802
33360,林俊杰,"林俊杰，新加坡华人，祖籍福建，著名男歌手，作曲人、音乐制作人。2003年以《乐行者》出道，2004年一曲《江南》红遍大江南北，凭借其健康的形象，迷人的声线，出众的唱功，卓越的才华，迅速成长为华语流行乐坛极具指标性的唱作天王。迄今为止共创作数百首音乐作品，唱片亚洲总销量逾1000万张。亦积极参与游戏和电影配乐。2007年成立个人音乐制作公司JFJ，2008年主演偶像剧，同年创立潮流品牌SMG，2012年推出故事影像集《记得》，成功跻身畅销书作家行列，跨界发展身兼数职，在诸多领域均有所成就。
",54859,194557
