tag_id,标签名,标签描述,订阅数,使用次数
11841,CNC,,450,39494
984505,UG建模,,200,33929
101127,UG,,446,71321
1401023,数控编程,,366,49730
1700465,UG编程,,217,54432
2828032,机加工,,191,24450
3863340,UG数控编程,,54,9461
38735,自救,,213,22219
3198,拯救,,21,16037
2577327,吃亏,,1,1508
15129623,小学英语优质课,,11,86
15880175,小学英语公开课,,30,116
7095178,教招面试,,7,1278
136016,分析,,103,85543
5496,手把手,,1,9003
170004,材料,,1523,107456
2850182,资料分析,,482,19222
89474,幸福,,146,128718
296111,沈腾,,24030,257119
3569,春晚,,7471,121767
263250,春晚小品,,38,3677
13848,小品,,22070,136597
169933,入门,,1482,156217
181455,机会,,7,16313
475895,工地,,322,118547
893746,土木,,95,11717
3786848,普通家庭,,1,101
1833,搞笑,一起进来每日补充沙雕能量,2646828,26488841
14825263,参军知识,,17,616
309713,兵哥哥,,2527,52654
365086,军犬,,369,3899
81987,分享,,17306,2534614
88861,班长,,35,4955
3178,故事,,1821,545413
7064852,参军入伍,,67,1046
197072,管道,,8,5167
185829,细节,,203,70050
1109148,填充,,4,2217
8894,操作,,166,348439
3569012,氩弧焊,,33,1110
117769,短路,,19,927
593019,漏电,,2,799
5291322,就能,,0,6552
3343744,薪酬,,23,2299
3762872,四大会计,,8,71
14807621,如何学粤语,,0,64
15962274,上海学粤语,,1,177
22198156,大湾区的夜,,0,49
23192323,你好星期六,,6,13335
509865,粤语教学,,431,7294
2757485,粤语发音,,8,579
3392145,香港生活,,4,2247
3512211,粤语培训,,0,107
3802472,粤港澳大湾区,,305,2863
5422908,香港读书,,0,224
5191,真相,,920,60360
45915,秘籍,,24,7179
3209582,管理思维,,0,827
502402,35岁,,18,2524
4145782,管理者,,2,2086
32286846,公司黄了,,0,2
2539796,考勤,,2,901
3299402,薪资,,36,4681
111052,研究生,,4721,216088
546,翻译,,2351,116759
32102245,chatGPT,,10,2762
3004242,红利,,0,805
464791,文科,,2281,16564
334391,岗位,,2,3198
33289670,畅聊行业观点,,0,2481
35652844,如何才能富有,,0,1
35652847,如何才能有钱,,0,1
35652870,富有的方法,,0,1
56357,吸引力法则,,1312,22028
2495649,自我暗示,,5,145
3724636,成功法则,,0,70
9238810,如何才能成功,,1,13
571018,中年危机,,20,2388
460092,张颂文,,155,28661
402818,焦虑,,458,78879
1770468,缓解,,2,5847
9136,普通人,,344,19120
158158,副业,,1019,259554
1069665,对联,,18,8700
8740,高考,,219177,1376128
35551694,俄亥俄州毒气泄露,,0,1
353745,土木工程,,1704,67187
11970568,排比句,,0,295
2857932,格局,,41,14991
391430,违法,,99,13044
850597,外企,,97,3178
659628,500强,,133,8228
1654418,工作日常,,13,8482
2801278,英文vlog,,6,836
6340272,管培生,,6,1070
42009,逆袭,,2640,125174
35642617,被同事欺负了 应该怎么办,,0,1
23980647,生成式AI,,0,42
392328,机器学习,,8804,149743
10657663,示范答题,,2,498
307034,培训,,142,106027
12975,秘密,,231,37582
432668,知乎,,819,33175
12470366,背调,,1,184
280737,企业文化,,39,5243
1160937,口碑,,9,3544
1324700,领英,,4,605
3280565,脉脉,,0,102
38329,奶茶,B站游戏实况解说，拥有多种人格毫无节操可言，在翻唱区和MAD区也有所涉及,24554,109929
66,洗脑,,135895,232761
503347,半价,,4,1385
2522323,社会心理,,2,459
7267663,瑞幸,,13,3974
51061,方式,,1,12110
326137,人类文明,,46,1794
205826,值得,,4,20281
4548206,考教师,,10,330
15310691,小学数学教师,,0,10
13657151,一个普通女孩的十年,,3,98
12499513,拼多多电商,,2,1574
1457872,电商平台,,5,1683
16776126,过渡句,,0,50
7325619,横道图,,1,431
321383,借钱,,56,20211
3557402,癌症晚期,,7,1636
27781910,唠嗑区UP主集结令,,13,299761
35076622,“遇见你，怦然心动”2023情人节活动,,1,254832
336122,游戏设计,,970,15342
902617,游戏美术,,118,3509
13225004,提升审美,,0,414
15616084,#写材料,,0,830
2489889,央企,,18,2599
8165877,笔杆子,,2,1182
536636,性价比,,795,74372
284792,工资,,326,49716
121334,翻身,,1,7672
151384,高能预警,,314,4576
697652,礼盒,,26,24613
86706,同学,,280,117763
21919860,#高情商社交,,0,22
1133973,甩锅,,4,1981
145236,社交,,2999,64169
315956,高情商,,498,34028
