爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1677142780,479738246,1018369998,1849973655,单位里不想受气你就要气场强大，四招见效！,刘老师职场与考编讲座,1676977200,1676969785,71,,职业职场,209,3,职场;强大;气场,47481;343;117649,11,3,0,82,0,99,10,14,2011,1,0,无,无,无
1677142798,652325692,1018732647,1817047180,比较万能的职业院校试讲导入～别再乱讲了！,你们的田老师,1676976706,1676976706,109,-,职业职场,209,5,高职教师;中职教师;面试;试讲;职业院校,13323871;19757873;32613;2861394;3678160,4,0,0,22,0,37,3,0,442,1,0,无,无,无
1677142809,609791091,1018599595,417014129,揭秘暴利的“二手啤酒”,倒爷胖丁,1676976223,1676976224,146,-,职业职场,209,6,趣闻;啤酒;奸商的套路;暴利;揭秘;临期食品,6874;5775;29438260;472292;8317;6737510,74,18,0,87,0,1245,66,102,35671,1,0,无,无,无
1677142811,779735233,1018355583,405498033,23年找运营工作不想被坑？这4类垃圾公司千万别去,运营喵和她的小伙伴们,1676976000,1676963230,303,"运营小白找工作，一定要避开这4类垃圾公司，去了你肯定后悔，起码会多走2年弯路。

视频中提到的【运营敲门砖】 https://dwz.cn/Lw15Pa0r   37节视频干货，4个技能训练，帮你确定求职目标，掌握文案技能，数据分析和积累入行的项目敲门砖等。",职业职场,209,10,今天也要好好工作;职场;生活;运营;经验分享;求职;找工作;互联网;公司;应届生,34948831;47481;1742;311524;634574;121660;49526;23901;172297;1704503,3,9,0,38,0,46,3,5,850,1,0,无,无,无
1677142814,267184398,1017448466,651321342,400-信号放大电路中，三极是否己经导通的判断方法,电子电工黄超想,1676976000,1676900733,125,在模拟信号放大电路中，三极管静态应该处于放大状态。一般情况下BE正向偏置0.6V左右导通，有些0.5V可以导通有些约0.6V才能导通。如果通过BE电压不好判断三要管是否导通，还可以通过测量C极或E极电阻压降来判断三极管是否导通。,职业职场,209,6,三极管电路;电子技术;电路基础;电子爱好者;放大电路;三极管状态判断,13623827;395571;105546;3862432;5436850;11035607,2,0,0,3,0,22,1,1,188,1,0,无,无,无
1677142815,437303482,1018713960,480423911,你真的会用IF函数吗？快来看看辛莱德怎么教你学会！！,秋叶Excel,1676975994,1676975994,75,,职业职场,209,7,今天也要好好工作;职场;干货;excel;excel函数;excel技巧;办公技巧,34948831;47481;207281;2561468;2977178;3321133;4419494,4,1,0,38,0,104,2,1,2118,1,0,无,无,无
1677142820,779812810,1018298383,430372013,旧的学历观念，已经不适合新的你了～,野生ceo大宝,1676975633,1676975634,164,-,职业职场,209,5,大宝鉴;寻找100位内行人对谈;人际关系;学历;分享我的职业故事,1514323;33186535;194163;182953;32126148,104,49,0,465,0,1520,83,90,20720,1,0,无,无,无
1677142916,609733535,1018130720,1887084784,自动跳转的导航按钮,三秒Office,1676973900,1676949893,96,Excel里可以自动跳转的导航按钮！,职业职场,209,3,导航;按钮;Excel,621861;167914;2643984,0,0,0,2,0,17,1,0,145,1,0,无,无,无
1677142921,394851047,1018632722,109630783,手机进水,华宇万维,1676973772,1676973772,458,带着xsmax泡了10分钟温泉，结果淹死了，还能抢救过来吗？,职业职场,209,6,数码;科普;科技;手机;手机进水;进水,16906;5417;13807;7007;643783;316398,0,0,0,1,0,14,3,0,487,1,0,无,无,无
1677142939,737161277,1017260535,1525355,【Java高级】线上GC问题，技术专家如何分析，与面试很不一样,极海Channel,1676973600,1676893007,392,,职业职场,209,10,计算机;程序员;编程;面试;分布式;线上;互联网;微服务;JVM;高并发,6578;14932;28784;32613;774967;140757;23901;1561111;2487456;3803680,725,118,0,847,0,1116,322,95,25943,1,0,无,无,无
1677142960,694660824,1018006491,1663915898,被平级主管叠罗汉了怎么办,闪闪发光的老高,1676973600,1676943813,262,,职业职场,209,5,职场;寻找100位内行人对谈;职业;工作;趁早知道的职场真相,47481;33186535;29538;21316;34461754,34,7,0,166,0,279,32,32,10619,1,0,无,无,无
1677142988,737308987,1018658927,526410150,“为什么相信我”，还有什么比实战成绩更有说服力呢？———花生十三实战成绩汇总,花生十三-公考行测,1676973487,1676973487,240,,职业职场,209,8,直播;复盘;公务员考试;行测;公务员;省考;国考;是老师，也是UP主！,22126;807392;183540;590549;213551;1620185;1767295;34407075,165,56,0,247,0,829,331,357,48270,1,0,无,无,无
1677143406,737194218,1018389403,1150472191,下属是老油条，为什不建议你直接开除？,产品老曾,1676972400,1676963208,297,,职业职场,209,7,今天也要好好工作;职场;产品老曾;产品;开除;管理;互联网大厂,34948831;47481;33322257;176488;913987;681050;10238168,132,44,0,441,0,641,45,176,34675,1,0,无,无,无
1677143435,822171732,1018345594,1226380111,管理层如何避免自己被裁,许林芳管理思维,1676971800,1676960472,114,,职业职场,209,6,职场;管理;求职;老板;职业;工作,47481;681050;121660;46428;29538;21316,0,0,0,21,0,28,1,4,1064,1,0,无,无,无
1677143535,992364506,1018559741,450930297,出国打工拿身份？究竟什么是“身份”？拿到了我就是“外国人”了？基础知识讲解,艾伦老师是也,1676969857,1676969857,218,-,职业职场,209,5,留学生;打工;身份;出国;出国打工,56643;63922;371004;368661;9078202,14,0,0,17,0,42,17,2,1141,1,0,无,无,无
1677143564,822143206,1018089184,691475389,不跑不送真能提拔吗,易缘老师,1676969340,1676949798,100,,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,7,1,0,36,0,73,2,3,2618,1,0,免费领取,,免费领取
1677143593,822249209,1018367153,14842663,多文字PPT原来可以这么解决吗？！【PPT改稿】,零一PPT官方,1676969100,1676961615,183,"学过一点基础的同学往往都会觉得图片很重要，但是有的时候受到限制，不能加图片，只能全文字就不知所措了，快来试试从内容逻辑出发，梳理好后再加上逻辑图示就会好上不少

学会了别忘了给个三连支持一下，多谢各位观众老爷~ 

主页置顶动态有礼物送给大家，有需要的小伙伴记得查看：）",职业职场,209,10,学习;设计;职场;小技巧;PowerPoint;PPT;WPS;幻灯片;工作总结;技能提升营,13160;74378;47481;313706;2528950;27233;104223;6384;1641530;24687450,6,19,0,20,0,51,3,4,1976,1,0,无,无,无
1677143646,949627011,1018094055,691475389,领导提拔一个人看的不是努力也不是结果,易缘老师,1676967600,1676950434,307,领导提拔一个人看的不是努力也不是结果,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,69,6,0,368,0,447,23,123,12839,1,0,免费领取,,免费领取
1677143677,864731466,1017977613,1736468798,领导交给你和小王一项任务，你将自己负责的部分完成后交给了小王，小王完成后直接交给了领导，但是他负责的部分有错误，领导问小王情况，小王说是你弄错的，领导因此批评了,金标尺面试观,1676967000,1676942097,137,,职业职场,209,2,面试;结构化面试,32613;1719077,0,0,0,2,0,6,1,1,331,1,0,无,无,无
1677143766,224781681,1018444492,1029508158,公务员职务职级并行，无法晋升的几种情形,老A讲晋升,1676964720,1676964720,213,,职业职场,209,5,寻找100位内行人对谈;公务员;体制内;晋升;内行人在身边,33186535;213551;1307845;3554913;33238755,2,0,0,10,0,45,10,0,1837,1,0,无,无,无
1677144467,949706244,1018083852,691475389,想做领导先学会这四个驭人手段,易缘老师,1676961840,1676948531,139,,职业职场,209,3,人性;职场;人际交往,15402;47481;703146,10,0,0,74,0,66,1,15,1169,1,0,免费领取,,免费领取
1677144467,524658204,1018376372,454668114,撼！高级的PPT图文混排,彭棣PPT,1676961798,1676961798,69,-,职业职场,209,6,今天也要好好工作;PPT;办公软件;高级;PPT教程;Office,34948831;27233;517507;39771;2493557;2549589,0,0,0,8,0,8,0,0,252,1,0,无,无,无
1677144512,652243041,1018316526,97212695,"智人永不为奴！头铁UP主单挑ChatGPT职场话题,评论区持续更新中...",大叔的车库书场,1676960532,1676960532,330,亲测ChatGPT能否取代职场区UP主？,职业职场,209,10,职场;AI;人工智能;哪些工作会被人工智能取代？;取代;职业;OpenAI;职业生涯规划;必剪创作;ChatGPT来啦,47481;54148;46183;35800047;1098007;29538;2575348;2936976;15775524;35369918,30,42,0,20,0,118,68,6,1803,1,0,无,无,无
1677144558,992238194,1018321731,470105125,这题不会，说明你还没掌握鲁滨逊定理,公考猫哥,1676959304,1676959304,175,-,职业职场,209,1,公务员考试,183540,6,1,0,38,0,26,8,5,976,1,0,无,无,无
1677144670,652221105,1018249141,480423911,做表表不行，玩梗第一名，10秒教你快速制作时间计划表！！,秋叶Excel,1676956059,1676956059,73,,职业职场,209,7,今天也要好好工作;职场;文员零基础入门教程;办公;excel;excel技巧;职场办公,34948831;47481;30020004;520261;2561468;3321133;6768942,2,0,0,29,0,127,7,1,1382,1,0,无,无,无
1677144706,652187013,1018216859,505013592,【2023广东省考】考前急救+10分，1招做对9道推理题！,巨鹿公考,1676955296,1676955297,1145,【2023广东省考】考前急救+10分，1招做对9道推理题！,职业职场,209,7,今天也要好好工作;广东省考申论;广东省考常识;23广东省考;2023广东省考;公务员考试;广东省考,34948831;13312381;17820920;25994123;26264792;183540;4569602,92,95,0,258,0,145,102,35,4339,1,0,无,无,无
1677144715,524652417,1018078503,691475389,请不要随便告诉别人你是公务员,易缘老师,1676954700,1676947482,146,请不要随便告诉别人你是公务员,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,0,1,0,8,0,31,2,3,711,1,0,免费领取,,免费领取
1677144751,394632566,1018030129,98812108,PPT里的重点数据，别再只会标红了！,跟我学个P,1676953800,1676945784,222,PPT的重点数据除了标红还有更多的标注方法，干货超多要认真看哦。想要PPT源文件的小伙伴可以关注公众号【跟我学个P】回复【数据】即可领取哦~希望你能给个一键三连！！,职业职场,209,11,职场;PPT设计;PPT教学;数据;PPT;技能;PPT教程;Office;PPT分享;职场新人进化论;校园星发现·up！开学啦,47481;3175687;3175691;60471;27233;13935;2493557;2549589;9220936;31947836;34876775,559,126,0,1650,0,1390,35,147,96717,1,0,无,无,无
1677144766,779705213,1018180322,933478,【闲聊】游戏开发来谈谈高中有辍学做游戏的必要吗,超级小華,1676953500,1676953500,325,我没有从头到尾关注这件事，仅就做游戏是否有必要高中辍学发表代表个人观点。对事不对人,职业职场,209,7,学习;游戏开发;大学;高中生;b站tag有bug;经验分享;项目经验,13160;76079;6500;56033;35796762;634574;7249326,1590,286,0,1061,0,7549,549,464,107476,1,0,无,无,无
1677144827,822192879,1018185362,470105125,粉笔选B，华图选C，猫哥选D，你选哪个？,公考猫哥,1676952637,1676952638,186,-,职业职场,209,1,公务员考试,183540,0,0,0,1,0,13,17,3,902,1,0,无,无,无
1677144891,694695132,1018156435,470105125,他因削弱和直接否定论点，谁强？以这道四川省考真题为例,公考猫哥,1676951142,1676951142,214,-,职业职场,209,1,公务员考试,183540,3,0,0,18,0,14,31,3,1061,1,0,无,无,无
1677145290,567153369,1017982616,510832890,可视化后的《孙子兵法》，更易读懂,巨蟹座哪有什么缺点呢,1676942588,1676942588,100,-,职业职场,209,10,今天也要好好工作;创业;职场;投资;面试;股市;孙子兵法;兼职;上班族;干货,34948831;128384;47481;141406;32613;392466;95615;434606;12051;207281,0,0,0,2,0,12,1,0,259,1,0,无,无,无
1677145335,822213360,1017964157,32533840,【对啊网】Excel小技巧——Text的用法（三）,对啊网,1676941066,1676941066,83,更多Excel Word PPT 教程，请下载 对啊课堂app,职业职场,209,10,对啊网;电子表格;EXCEL;办公软件;Office;text;Excel小技巧;excel基础;EXCEL技巧;excel自学,1750118;517509;20736;517507;2549589;3047243;3752472;5521718;7383988;8000384,0,0,0,4,0,7,0,0,338,1,0,无,无,无
1677145354,779717047,1017942748,508695150,每日即兴英文演讲What is your dream job?,英文演讲爱好者Scott,1676939685,1676939686,189,"每日即兴英文演讲
What is your dream job?",职业职场,209,6,英语;英文;演讲;英文即兴演讲;英文演讲;英语口语,8816;8745;2739;25477343;224567;602557,25,1,0,11,0,49,6,4,656,1,0,无,无,无
1677145747,224553368,1014284874,370547437,Creo/proe-ipad曲面造型，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,Proe与Creo产品设计,1676936640,1676728375,109,更多资料领取方法：点赞，关注+评论，茄薇：creo22，领取,职业职场,209,10,产品设计;一加一教育;creo在线教学;proe;结构设计;creo;proe教程;creo入门到精通;creo教程;creo产品设计,412497;19924228;25377829;2850560;2913659;3341309;3775450;8241278;8415785;8505248,2,0,0,34,0,21,0,1,795,1,0,无,无,无
1677145908,352242376,1017604601,1286390906,课堂常规｜「自主预习」正确打开方式✅,李啥啥,1676907373,1676907373,176,低年级课堂很多时候都在进行常规训练，所谓“磨刀不误砍柴工”，学习习惯和学习方法基础打好，才能为后续学习提供不竭动力！,职业职场,209,6,课程;学习;语文课;语文老师;课堂;是老师，也是UP主！,154551;13160;3391;416313;142136;34407075,10,1,0,43,0,165,3,4,1973,1,0,无,无,无
1677145920,352230552,1017583129,505949610,超赞！一等奖！高中英语演讲稿写作课！设计超好！考编面试学起来！,未来英语面试指导,1676906437,1676906437,901,超赞！一等奖！高中英语演讲稿写作课！设计超好！考编面试学起来！,职业职场,209,8,今天也要好好工作;英语优质课;高中英语优质课;高中英语教招面试;高中英语考编面试;未来英语面试指导;英语公开课;高中英语公开课,34948831;15762658;16146806;23759770;29220962;31990452;1091567;5847690,8,0,0,86,0,40,2,16,1482,1,0,无,无,无
1677145931,737236270,1017184533,387418363,countif(s)单(多)条件计数-Excel函数入门到实战制作自动化报表模板之(六),Excel办公自动化,1676905689,1676905689,202,countif(s)单(多)条件计数-Excel函数入门到实战制作自动化报表模板之(六),职业职场,209,10,今天也要好好工作;视频教程;Excel数据可视化;EXCEL;EXCEL教程;报表;办公自动化;EXCEL函数;EXCEL技巧;office办公技巧,34948831;28310;21288606;20736;1518432;2530766;3526074;5543482;7383988;10311964,3,0,0,10,0,19,0,0,286,1,0,无,无,无
1677145946,652168754,1017559556,650750845,“为”字型写材料素材汇编，40例，word文件,职场学习小超人,1676905346,1676905346,92,"文件编码：11644
需要的朋友访问网址：2gw.vip，搜索编码即可获取
各类最新公文写作素材，范文，欢迎访问
“为”字型写材料素材汇编，40例，word文件",职业职场,209,2,公文写作素材;写材料素材,16499104;26039595,4,0,0,27,0,24,1,1,1038,1,0,公文写作素材,,公文写作素材
1677145971,524671616,1017528795,670562659,Excel前三位数字不满整数退位取整,山竹Excel表格教学,1676903973,1676903973,124,-,职业职场,209,5,今天也要好好工作;EXCEL;EXCEL教程;EXCEL函数;EXCEL技巧,34948831;20736;1518432;5543482;7383988,5,0,0,25,0,99,12,4,840,1,0,无,无,无
1677146003,224635184,1017478288,453618117,警惕程序员的成长陷阱,魔术师卡颂,1676902944,1676902944,335,为什么我这么努力学习，努力工作，还是被裁了？,职业职场,209,10,程序员;知识;找工作;工作;裁员;经验;互联网;前端工程师;外包;职业职场,14932;10009;49526;21316;1030823;38296;23901;2652753;3520087;7692257,538,140,0,728,0,1249,207,203,33658,1,0,无,无,无
1677146009,694629446,1017493390,1485409299,给大家分享一道人际关系题，备考甘肃省选调生的同学要格外注意此类题目。,公考面试考官说,1676902865,1676902865,213,-,职业职场,209,6,甘肃选调生;面试;公务员;公务员考试;选调生;必剪创作,13257825;32613;213551;183540;2601351;15775524,178,25,0,373,0,535,125,73,43419,1,0,无,无,无
1677146037,567218533,1017461973,691682865,2023年深圳市市属事业单位招聘高校应届毕业生公告,广东公考指南,1676901551,1676901552,267,"公告：hrss.sz.gov.cn/tzgg/content/post_10437051.html
大纲：hrss.sz.gov.cn/szksy/fzlm/ksdgjys/content/post_9738482.html",职业职场,209,8,2023年;23年深圳事业单位公告;事业单位;应届毕业生;深圳市;事业单位招聘;深圳事业单位;是老师，也是UP主！,14237012;35779149;802135;2705766;2785781;3719674;7293519;34407075,16,102,0,178,0,175,238,197,14154,1,0,无,无,无
1677146067,949736118,1016529185,691475389,发现领导和同事偷情怎么办,易缘老师,1676900400,1676860668,86,发现领导和同事偷情怎么办,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,0,0,0,12,0,51,8,10,1141,1,0,免费领取,,免费领取
1677146069,779629435,1017051198,412587130,OpenGL实例教程2023：04-1着色器概述,阿西拜编程,1676900400,1676898749,1707,"C++方向，初级程序员就业大礼包：https://ke.qq.com/course/package/47880?flowToken=1042209
计算机图形学（C++方向）学习路径【合集】，课程地址：https://ke.qq.com/course/package/48075?flowToken=1042257
技术交流群：862477419
资源文件: 链接:https://pan.baidu.com/s/1VZxBJysVAm-_qmch_euFBQ?pwd=lcfq 
提取码:lcfq",职业职场,209,3,C++;教程;OpenGL,37547;1697;3013489,6,0,0,13,0,32,2,0,529,1,0,无,无,无
1677146111,694654146,1016567550,389838895,做电商要会抄？其实你未必抄的起,照顾酱,1676899800,1676862346,110,"关注照顾，少走弯路。
我是照顾酱，一个90后电商从业者，只给你最接地气的运营建议。

#照顾酱#
#淘宝开店#
#淘宝运营#
#淘宝新手开店#
#如何开网店#
#淘宝如何引流#
#电商运营#
#电商创业#
#防骗指南",职业职场,209,10,如何在淘宝开店;淘宝开店;淘宝运营;淘宝店铺;如何开网店;淘宝新手开店;淘宝开店流程;电商创业;怎么在淘宝开店;开网店,17308714;984407;1511191;1884796;2507822;3525369;3702636;4443566;5777698;5780084,15,0,0,51,0,72,15,5,2066,1,0,无,无,无
1677146126,352174588,1017420780,2058280933,废弃核酸小屋“再就业”（下）,鑫鑫与公考,1676899700,1676899700,228,-,职业职场,209,8,人才引进面试;公务员;结构化面试;国考面试;省考面试;事业单位面试;遴选面试;选调生面试,16770103;213551;1719077;3574915;3574916;3952384;7785733;8795904,9,0,0,25,0,56,10,3,1275,1,0,无,无,无
1677146488,949705896,1017135802,1226380111,我在职业生涯最狂的时候被教训了,许林芳管理思维,1676899200,1676887522,301,,职业职场,209,7,职场;职业生涯;靠谱;管理;工作;老板;职场小白,47481;948578;480764;681050;21316;46428;409664,10,3,0,72,0,276,4,28,6518,1,0,无,无,无
1677146508,394682034,1017393546,385154136,【立体拼合原创方法-数面法】无空间想象能力秒杀一类黑块型立体拼合,公考苏金朋,1676898749,1676898749,805,本方法为原创，记住此次录制时间，若引用请带上引用来源,职业职场,209,10,今天也要好好工作;秒杀;原创;立体;立体拼合;方法;经验分享;学习心得;图形推理;必剪创作,34948831;21552;536;9173;13113142;25554;634574;3269802;3569656;15775524,1064,192,0,3462,0,1871,82,489,34788,1,0,无,无,无
1677146598,652244000,1017357955,477343561,工业电气设计管丨继电保护丨变电站丨工业园丨 史老师,电气设计李老师,1676897012,1676897012,1293,"详细了解工业电气设计课程请复制链接地址：https://mp.weixin.qq.com/s/RrGQwf04zMWij-AAMgYRvA
本视频由七彩教育 工业电气-史老师-此视频是剪辑过的 想学习完整视频联系关注站主~制作不易（希望各位三键套 关注，点赞，收藏） 欢迎咨询联系QQ:2928806725 WX：17896530841",职业职场,209,11,工业;工程;设计;寻找100位内行人对谈;电气;光伏发电;工业园;电气设计;负荷计算;工业电气;分享我的职业故事,28134;222;74378;33186535;262480;1252481;2553843;4224600;7552362;9183703;32126148,0,0,0,2,0,4,0,1,125,1,0,无,无,无
1677146601,992220265,1019817652,217515873,从没有经验的小白-月入过万的线上汉语老师,Wendy爱自由,1676896947,1676896947,169,"不上班不打卡，每天工作4-5个小时，和全世界各地的外国人交流，没有工作地点的限制，工作时间自由灵活，月入5000-2万。这个工作听起来好像有点不真实，但我做的就是这份工作，而且我已经做了7年多。
	
从我个人经历和行业实际的发展数据可以得出两个结论：1.线上汉语教学工作是一个顺应时代进步，有发展潜力，并且小白也有机会进入的自由职业。
	
我们摸清了行业的入行规则，总结了教学中的知识结构，积累了教学当中的技巧和方法，梳理了怎么从0-1让一个完全没有对外汉语教学经验的小白，具备线上汉语教学的能力-365天实战训练营！
	
本周五晚八点半播播间，互动答疑，等你来！",职业职场,209,8,线上教中文;线上汉语老师;寻找100位内行人对谈;找工作;月入过万;对外汉语;教外国人中文;分享我的职业故事,19316529;20349396;33186535;49526;988934;806195;5693000;32126148,2,0,0,10,0,20,4,0,583,1,0,无,无,无
1677146619,822137995,1017341919,613411852,真正需要提防的，是传话人。,小果姐在哪,1676896211,1676896211,73,-,职业职场,209,4,今天也要好好工作;心理;社会;需要,34948831;17126;47798;1008731,8,2,0,60,0,107,6,5,1288,1,0,无,无,无
1677146647,567149919,1017323806,574298442,唐主任履新人大，折射出体制内这些潜规则，你很有必要掌握,一不小心哥,1676895655,1676895655,255,唐主任履新人大，折射出体制内这些潜规则，你很有必要掌握,职业职场,209,6,今天也要好好工作;唐主任;折射;人大;潜规则;卫健委,34948831;13066791;834805;379541;93521;8117731,114,5,0,74,0,602,85,48,25163,1,0,无,无,无
1677146660,652248166,1017185558,109630783,今天更换一个联想Y7000的键盘，看完之后请在评论区打出so easy,华宇万维,1676895119,1676895119,164,今天更换一个联想Y7000的键盘，看完之后请在评论区打出so easy,职业职场,209,5,数码;联想;键盘;笔记本电脑;电脑,16906;13737;434;103638;1339,1,0,0,4,0,38,4,0,747,1,0,无,无,无
1677146696,864712101,1016731099,244308626,做到这十点，就可以迈向人生巅峰,善酒酒399,1676894400,1676872352,72,最近看到的一段关于走向人生巅峰的十点建议，觉得很有意义，想分享给大家。,职业职场,209,6,人生赢家;人生感悟;人情世故;为人处世;职场新人进化论;校园星发现·up！开学啦,27392;170376;1333735;1727396;31947836;34876775,12,0,0,26,0,84,0,2,1594,1,0,无,无,无
1677146715,224735385,1016600202,543931674,一招让他闭嘴！黑心领导再敢抢你功劳就这么说！,马力在知群,1676894400,1676864690,148,有这套话术，黑心领导再也不敢抢你功劳了！,职业职场,209,10,职场;应届生找工作;面试技巧;找工作;领导;求职;面试;应届生;面试干货;职场干货,47481;13600146;487920;49526;15705;121660;32613;1704503;3433710;6658122,7,0,0,28,0,97,1,0,1484,1,0,无,无,无
1677146715,992190301,1017286136,522846737,体制人必备！这个神仙网站的学习心得体会也写太好吧！,小弘哥和暮色里,1676894381,1676894381,103,-,职业职场,209,7,今天也要好好工作;公务员;必备;经验分享;体制内;公文写作;心得体会,34948831;213551;9511;634574;1307845;2669928;2829610,24,0,0,150,0,58,4,14,655,1,0,无,无,无
1677146719,482158277,1017121425,1226380111,职场小白学了也能成为管理大咖,许林芳管理思维,1676894100,1676887245,375,,职业职场,209,10,学习;职场;小白;老板;靠谱;成为;大咖;工作;职场小白;管理,13160;47481;24878;46428;480764;5399;280707;21316;409664;681050,0,0,0,17,0,15,0,4,683,1,0,无,无,无
1677146730,694698350,1017246062,109912227,职场情商低的人乱表现瞎表现，优秀的人能很好地控制表现欲望,马尔西本人,1676893755,1676893755,246,-,职业职场,209,6,今天也要好好工作;职场;人际关系;表现;情商;我最值得分享的职场经验,34948831;47481;194163;7838;571843;35048902,19,0,0,48,0,72,5,4,1052,1,0,无,无,无
1677146803,822207296,1016544647,691475389,为啥领导冷落你原因在这,易缘老师,1676891700,1676861359,86,为啥领导冷落你原因在这,职业职场,209,3,人性;职场;人际交往,15402;47481;703146,0,0,0,23,0,37,3,6,1097,1,0,免费领取,,免费领取
1677146808,352056572,1011736452,1029508158,如何改变自己在单位的软弱个性,老A讲晋升,1676891640,1676603838,83,,职业职场,209,6,职场;管理;软弱;单位;职场新人进化论;校园星发现·up！开学啦,47481;681050;563703;117698;31947836;34876775,18,2,0,160,0,186,2,11,3278,1,0,无,无,无
1677146876,437168567,1017046421,110628089,2023陕西省考申论热点：一带一路 —主讲：吴洋,初心公考,1676890660,1676890660,192,公考陕西申论行测真题、视频课程 领取请联系客服老师微（cxxinxin666，添加时请回复：b）,职业职场,209,10,高分论据;公务员考试;申论;社会热点;省考;申论热点;陕西省考;申论预测;热点观察局;2023陕西省考,35837601;183540;1140770;1438485;1620185;3773166;5999326;8910931;27544978;35041455,4,0,0,7,0,13,1,2,748,1,0,无,无,无
1677146884,567218280,1017199393,2146236937,Excel表格中，如何制作能打钩的复选框按钮？,Office办公三剑客,1676890003,1676890003,85,Excel表格中，如何制作能打勾的复选框按钮？,职业职场,209,10,职场;EXCEL;WPS;表格;办公软件;EXCEL教程;Word文档;EXCEL函数;office办公软件;EXCEL技巧,47481;20736;104223;640857;517507;1518432;5022122;5543482;6262166;7383988,2,0,0,46,0,47,2,2,1250,1,0,无,无,无
1677146885,394441363,1010191650,524500054,去有风的地方：每个人的生活，都需要一点呼吸感,崔璀CC,1676889960,1676519984,226,,职业职场,209,5,生活;有风的地方;寻找100位内行人对谈;每个人;分享我的职业故事,1742;24958459;33186535;361534;32126148,2,0,0,11,0,41,1,5,480,1,0,无,无,无
1677146890,479660056,1017195573,483104896,我们不仅仅只是谈业务的外贸业务员,Morry唠唠叨叨,1676889817,1676889817,124,-,职业职场,209,1,外贸业务员,10288344,5,3,0,19,0,312,14,7,11084,1,0,无,无,无
1677146891,822246970,1016544895,388684610,陕西事业单位联考笔试—和差倍比问题,陕西中公教育,1676889780,1676861254,281,陕西事业单位联考笔试—和差倍比问题,职业职场,209,9,今天也要好好工作;考试;公务员考试;公务员;笔试;事业单位;陕西;联考;事业单位联考,34948831;8859;183540;213551;988286;802135;200149;1466978;6973570,0,0,0,0,0,6,0,1,131,1,0,无,无,无
1677146893,737129957,1017193327,1663915898,遇到不配合的同事怎么办？,闪闪发光的老高,1676889760,1676889760,217,,职业职场,209,6,职场;寻找100位内行人对谈;同事;职业;工作;分享我的职业故事,47481;33186535;383528;29538;21316;32126148,11,2,0,36,0,113,11,11,2024,1,0,无,无,无
1677146896,524745220,1016755126,392489872,【逸笔文案】真的，建议专家不要再建议了……这篇央视网评真是绝了，必须分享给大家❗️申论结构化面试公务员写材料素材,逸笔文案,1676889603,1676871548,317,"获取免费写作资料请添加：
①微杏:Shao_writer
②微杏:xiaoge-writer
③QQ号:2992353386
公粽号:逸笔文案、逸笔文案小助手
现有3大服务类目
①公文申论素材
②文章代笔写作
③写作培训课程

素材链接如下：https://m.tb.cn/h.UNa7Ky9?tk=7aNndhXQOsL

课程链接如下：
【课程1：公文及事务文书写作课】https://www.cctalk.com/m/group/90497568?xh_preshareid=612355fc-38d5-4176-bab2-a0ed6cf052c7&xh_fshareuid=148715639&ui=groupdialogue&terminal=android&channel=weixin&platform=android&xh_preshareuid=5ba0f090-2a93-a5f2-25c8-eb9abb52d732

【课程2：公文写作逻辑思维训练课】https://www.cctalk.com/m/group/90523052?xh_preshareid=ec512266-c15c-4afd-b2d1-3aa6e1dc828d&xh_fshareuid=148715639&xh_preshareuid=5ba0f090-2a93-a5f2-25c8-eb9abb52d732

需要请加微杏或QQ~",职业职场,209,10,公文素材;面试;申论;网评;公务员;申论范文;结构化面试;公文写作;结构化;写作素材,17646192;32613;1140770;652444;213551;1693568;1719077;2669928;3189477;4116262,2,1,0,19,0,28,1,2,1901,1,0,逸笔文案,,逸笔文案
1677146905,992130578,1017155654,2058280933,公考热点：废弃核酸小屋“再就业”（上）,鑫鑫与公考,1676889291,1676889291,300,-,职业职场,209,10,人才引进面试;公务员考试;公务员;公考;省考;结构化面试;国考面试;事业单位面试;遴选面试;选调生面试,16770103;183540;213551;1129266;1620185;1719077;3574915;3952384;7785733;8795904,21,2,0,222,0,139,19,22,5803,1,0,无,无,无
1677146907,864685511,1017177717,480423911,辛莱德也有吃瘪的时候哦，一招合并单元格填序号~,秋叶Excel,1676889048,1676889048,97,,职业职场,209,6,今天也要好好工作;职场;办公;EXCEL;办公技巧;EXCEL技巧,34948831;47481;520261;20736;4419494;7383988,10,0,0,52,0,159,1,9,2452,1,0,无,无,无
