video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False,日均播放,日均点赞,日均硬币,日均评论,日均弹幕,日均分享,日均收藏,y,24h后播放增量,发布时间星期,发布时间
394498149,1676509415,1009377554,人际高玩❤️跟高启强学驭人术如何收买人心 | 打开向上社交的关键 | 如何建立有效的人际关系,1676465420,1676465420,5.739792912179234,职业职场,9,26,15,146,0,130,3,11,2092,1,0,33.0,26.0,0.0,210.0,182.0,6.0,20.0,3495.0,6.0,11.590691737376178,5.241747015059643,-0.0052910052910052,-0.0052910052910052,1,。,0,0.5092013888888889,9.768208602075484,0.0,0.0,0.0,1.0986122886681098,False,1,0,1,0,0,1,1,0,1,0,0,1,8.320787509897299,5.546355417716729,3.952403579659199,1.930300171769547,3.416345170497188,3.118058520928653,5.661999919312543,7.247080584585756,1403.0,3,2023-02-15 20:50:20
436513857,1676518528,1001233924,有人说有了爱才有更好的教育，你怎么看,1676192640,1675995011,5.087596335232384,职业职场,4,0,0,0,0,4,0,0,70,1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,73.0,4.0,10.55297016060981,6.354370040797351,-0.0017391304347826,-0.0017391304347826,0,。,0,3.771851851851852,10.108385663508988,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,2.9209291538045368,0.7229423813094671,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,3.0,7,2023-02-12 17:04:00
436559052,1676525445,1008021746,【一造补考】2023一级造价师补考-土建案例-重要考点★★★★★王英（凡尘王东王玲李凯陈江潮王双增）,1675952632,1675952632,5.82600010738045,职业职场,3,0,0,7,0,11,1,0,316,1,0,0.0,0.0,0.0,12.0,13.0,1.0,0.0,348.0,5.0,12.210482906018722,5.736572297479192,-0.0032258064516129,-0.0032258064516129,1,。,0,6.6297800925925925,3.5648268054439574,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,3.8641705784772995,0.9780178877449238,0.0,0.14048738835497193,0.0,0.0,0.7206854763962296,3.4965075614664802,32.0,4,2023-02-09 22:23:52
436634381,1676519695,1004089907,22岁怎么能有200万现金？,1676170800,1676165262,5.983936280687191,职业职场,8,1116,626,1626,0,7510,650,466,237319,1,1,1150.0,637.0,0.0,1682.0,7706.0,634.0,475.0,245421.0,6.0,11.41216546181908,5.560681631015528,-0.0038461538461538,-0.0038461538461538,1,？,0,4.038136574074074,9.801351000983239,0.0,0.0,1.2201098417289087,3.8002624679248522,False,1,0,0,1,0,1,1,0,0,0,1,1,10.981377165117594,7.528744959997258,5.625334672695766,5.087382321035233,5.049997010271782,4.757030491533031,6.000575348672086,8.999989642460726,8102.0,7,2023-02-12 11:00:00
436771347,1676513825,1007164042,补访客，补收藏加购真的能稀释转化率并不降权吗？,1676346430,1676346430,4.867534450455582,职业职场,6,4,0,9,0,16,1,0,557,1,0,4.0,0.0,0.0,12.0,23.0,1.0,0.0,645.0,6.0,10.55781593916244,5.707110264748875,-0.0033222591362126,-0.0033222591362126,0,？,0,1.9374421296296296,7.449304075390969,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,5.66119662670625,2.225521654070863,1.119909809503533,0.416170565503569,0.0,0.0,1.73082334744341,4.48863636973214,88.0,2,2023-02-14 11:47:10
436856859,1676514980,1006471844,领导提拔你，看的不是你有多努力吗？,1676293820,1676293820,4.634728988229636,职业职场,10,4,0,31,0,61,3,4,1169,1,0,4.0,0.0,0.0,33.0,61.0,3.0,4.0,1209.0,6.0,11.452081444087579,5.5134287461649825,-0.0040322580645161,-0.0040322580645161,0,？,0,2.5597222222222222,9.983647176451617,0.0,0.0,0.4054651081081644,0.9162907318741551,False,1,0,1,0,1,0,1,0,0,0,1,1,6.124005215812346,3.2120812256754894,0.9410495122262938,0.7756494013227502,0.0,0.9410495122262938,2.5734278588556307,3.713572066704308,40.0,1,2023-02-13 21:10:20
436890467,1676509709,1008873451,普通管理者想成为管理者需要做哪些改变,1676460000,1676441794,4.955827057601261,职业职场,9,2,0,23,0,24,1,7,394,1,0,2.0,0.0,0.0,28.0,31.0,2.0,10.0,651.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,0.5753356481481482,9.574528134994175,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,6.529152581880431,3.754544996636317,1.4987815469989274,1.0072700320907286,0.0,2.5776993329828253,3.7130027384618813,5.552959584921617,257.0,3,2023-02-15 19:20:00
436950889,1676510321,1008911020,五个想离职的瞬间,1676453400,1676444425,4.852030263919617,职业职场,7,16,2,11,0,80,11,7,1219,1,0,20.0,3.0,0.0,14.0,94.0,13.0,12.0,1596.0,5.0,11.08047962853029,4.962844630259907,-0.0069930069930069,-0.0069930069930069,0,。,0,0.6588078703703704,9.99240069145821,0.0,0.0,0.0,0.49247648509779407,False,1,0,1,0,1,0,1,0,1,0,0,1,7.523109463706738,4.807551343873523,3.230262412003543,2.8733852689577586,1.395201187527621,2.4531796753663313,2.8733852689577586,5.934894195619588,377.0,3,2023-02-15 17:30:00
436994287,1676509212,1009521191,手机向电脑传大文件，localsend和unison，你更喜欢哪个？,1676469964,1676469964,5.262690188904886,职业职场,7,2,1,10,0,8,4,0,164,1,0,2.0,1.0,0.0,28.0,15.0,14.0,1.0,546.0,6.0,10.764350137500665,5.1298987149230735,-0.0059171597633136,-0.0059171597633136,1,？,0,0.4542592592592592,8.878158916772126,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1,5.888953616118075,2.9237575570204455,1.6869121766221895,2.2829479636207557,1.1635838591163854,0.0,3.1360966682827605,5.948034989180646,382.0,3,2023-02-15 22:06:04
479005460,1676525601,1000606044,"Excel技巧：新函数公式IFS,打工人必学！",1675946150,1675946151,5.25227342804663,职业职场,1,51,2,254,0,389,26,18,6471,1,0,53.0,2.0,0.0,263.0,397.0,26.0,19.0,6832.0,6.0,14.162790607766302,6.159095388491933,-0.0021141649048625,-0.0021141649048625,0,！,0,6.706608796296297,0.6931471805599453,0.0,0.0,0.767255152713667,0.4795730802618863,False,1,0,1,0,1,0,1,0,0,1,0,1,6.871992507313924,4.077579622040779,2.152278276409337,1.5844837336019033,0.2609889413012164,1.3039773427051886,3.6603022430715666,5.8916442118257715,361.0,4,2023-02-09 20:35:50
479065957,1676526466,1000191281,ChatGPT会让我们失业吗？,1675927515,1675927515,4.9344739331306915,职业职场,10,12,48,120,0,969,146,147,14705,1,0,15.0,48.0,0.0,127.0,975.0,146.0,153.0,15141.0,6.0,13.944058554069167,8.443331342817782,-0.0002153316106804,-0.0002153316106804,1,？,0,6.93230324074074,10.5871978454084,0.0,0.0,1.0884599172040916,2.404758717723353,False,1,0,1,0,0,1,1,0,0,0,1,1,7.659750735033713,4.947201106619427,1.0046775133256325,3.0938032450438278,2.069909460991519,3.100320800465686,2.9074617830365326,6.07993319509559,436.0,4,2023-02-09 15:25:15
479069116,1676529482,998613662,同事做的公司介绍PPT又被老板爆夸了，学会这几招你也可以！【PPT改稿】,1675844100,1675836735,5.313205979041787,职业职场,11,10,49,24,0,73,1,1,1825,1,0,10.0,56.0,0.0,24.0,73.0,1.0,1.0,1868.0,6.0,12.992575824998855,5.351858133476067,-0.0047393364928909,-0.0047393364928909,1,！,0,7.932662037037037,12.053041187625176,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1,5.438346594767713,2.322628804798664,0.8156350736711473,0.11872577966849344,1.9708805304494148,0.11872577966849344,1.3926407030341799,3.784189633918261,43.0,3,2023-02-08 16:15:00
479078405,1676529321,998875815,管理误区：要不要和下属做朋友？很多人都只理解了第一层！,1675847918,1675847918,5.288267030694535,职业职场,7,161,24,563,0,886,42,142,50993,1,0,163.0,25.0,0.0,585.0,917.0,44.0,159.0,53775.0,5.0,11.631508180797177,5.19295685089021,-0.0055555555555555,-0.0055555555555555,0,？,0,7.886608796296296,9.808548732340716,0.0,0.0,0.6711682738411701,2.7224389385543097,False,1,0,1,0,1,0,1,0,0,0,1,1,8.774277415276698,4.73041269922336,3.0640613037572364,1.8445863738391184,1.3970199025981442,2.944712834763,4.2820243742840605,7.931284761525891,2782.0,3,2023-02-08 17:18:38
479080759,1676525509,999813549,开直通车是标准计划好，还是智能计划好？,1675949400,1675910707,5.298317366548036,职业职场,10,13,3,35,0,53,6,5,1344,1,0,15.0,3.0,0.0,36.0,56.0,6.0,6.0,1419.0,5.0,10.905185041352151,6.202535517187923,-0.0020242914979757,-0.0020242914979757,1,？,0,6.667928240740741,5.156177599386914,1.0986122886681098,0.0,0.6931471805599453,0.5108256237659906,False,1,0,1,0,0,1,1,0,0,0,1,1,5.306096317988997,2.1914854575545877,1.0816800979204022,0.6417642609578476,0.37150483737171736,0.5595346988016817,1.8324225228595084,4.330733340286331,75.0,4,2023-02-09 21:30:00
479124504,1676525733,1000300847,领导没格局的表现,1675942800,1675936163,5.365976015021851,职业职场,7,14,4,86,0,181,11,33,4640,1,0,14.0,4.0,0.0,92.0,186.0,13.0,35.0,4813.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,6.746909722222222,9.821742801970933,0.0,0.0,0.7884573603642703,1.3862943611198906,False,1,0,1,0,1,0,1,0,1,0,0,1,6.533385064096987,3.3260102498500363,1.12331272541283,0.9671268194844249,0.46553366442333977,1.773447514117719,2.6207898014503717,5.159055299214529,173.0,4,2023-02-09 19:40:00
479153298,1676521506,1003375598,为啥同传必须2人，不止因15分钟轮换一次。,1676112607,1676112607,4.969813299576001,职业职场,9,25,1,34,0,347,28,7,7400,1,0,27.0,2.0,0.0,37.0,358.0,29.0,7.0,7982.0,5.0,10.898534010431941,4.61512051684126,-0.0099009900990099,-0.0099009900990099,1,。,0,4.732627314814815,12.44717616888798,0.6931471805599453,0.0,0.9343092373768334,3.3704257229954018,False,1,0,1,0,0,1,1,0,1,0,0,1,7.354754773220383,4.308390799506027,1.8377644996466191,1.9338918516939774,0.1916934388318686,0.9078931141208256,2.102201821939101,6.368187186350492,582.0,6,2023-02-11 18:50:07
479202811,1676520373,1002985139,怎样提高员工的忠诚度,1676121900,1676095241,4.406719247264253,职业职场,9,0,0,11,0,12,3,2,876,1,0,0.0,0.0,0.0,11.0,12.0,3.0,2.0,935.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,4.611956018518518,9.5686206932735,0.0,0.0,0.4054651081081644,0.4054651081081644,False,1,0,1,0,1,0,1,0,1,0,0,1,5.246714024889335,1.2814706121450175,0.0,0.501068105456139,0.0,0.3602274621228886,1.2193849661086527,4.0943445622221,59.0,6,2023-02-11 21:25:00
479206990,1676518868,1004387468,在备战教师编路上怎么少走弯路？教你5个高效备战方法！,1676178503,1676178503,5.4116460518550396,职业职场,4,18,1,142,0,142,6,5,1449,1,0,22.0,1.0,0.0,153.0,152.0,6.0,9.0,1535.0,4.0,10.938414289518105,4.574710978503383,-0.0103092783505154,-0.0103092783505154,0,？,0,3.9394097222222224,6.4692503167957724,0.6931471805599453,0.0,0.22314355131420976,1.0116009116784799,False,1,0,1,0,1,0,1,0,0,0,1,1,5.907598046929349,3.612160638277294,1.7172536549107014,0.9254767394315738,0.2262149392403677,0.8194386650171712,3.612160638277294,4.465908118654584,86.0,7,2023-02-12 13:08:23
479271634,1676517219,1005534617,初级会计职称题库每日刷一题|对啊网名师 管理费用,1676250239,1676250239,4.820281565605037,职业职场,10,2,3,3,0,19,1,0,389,1,0,2.0,3.0,0.0,3.0,19.0,1.0,0.0,398.0,6.0,13.817574426721201,6.86484777797086,-0.0010438413361169,-0.0010438413361169,1,。,0,3.0900462962962965,4.356708826689592,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,4.8353932702008695,1.9669410398156166,0.4991008526430383,0.2803702159609178,0.6784696102944303,0.0,0.6784696102944303,2.302585092994046,9.0,1,2023-02-13 09:03:59
479279065,1676517811,1005008818,111-在销售过程中用痕迹去识别谁是付钱的那个人。,1676206313,1676206313,4.110873864173311,职业职场,10,0,0,0,0,2,1,0,75,1,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,82.0,5.0,11.242637893847201,4.976733742420574,-0.0068965517241379,-0.0068965517241379,1,。,0,3.605300925925926,1.1314021114911006,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,3.0350828716851708,0.4413075020678156,0.0,0.24480277337056114,0.0,0.0,0.0,2.0794415416798357,7.0,7,2023-02-12 20:51:53
479309146,1676515990,1006145886,资料分析99%的人都不知道的知识点：乘积增长率,1676279491,1676279491,6.8658910748834385,职业职场,7,14,2,93,0,47,3,3,1200,1,0,43.0,4.0,0.0,113.0,66.0,15.0,7.0,1462.0,5.0,11.21184739884811,3.871201010907891,-0.0208333333333333,-0.0208333333333333,1,。,0,2.7372569444444443,10.78182419731885,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,False,1,0,1,0,0,1,1,0,1,0,0,1,6.083120531992863,2.8997979851912423,1.8106808855121594,0.7400249080820518,0.5485019607064342,0.7400249080820518,3.554651228678606,5.572154032177765,262.0,1,2023-02-13 17:11:31
479317063,1676512940,1007746627,公务员面试，人际关系题高分示范讲解（老同事篇）。,1676372175,1676372175,5.342334251964811,职业职场,6,59,5,97,0,152,14,9,3025,1,0,79.0,5.0,0.0,126.0,179.0,17.0,9.0,3943.0,3.0,10.755879558560052,3.5553480614894135,-0.0285714285714285,-0.0285714285714285,0,。,0,1.629224537037037,9.534824369285328,0.0,0.6931471805599453,0.3364722366212129,1.547562508716013,False,1,0,1,0,1,0,1,0,1,0,0,1,7.52656221299748,4.546437909061229,3.6166728724475794,2.2610383719818925,1.4033836771501234,1.875503081805538,4.103263455123794,6.823286122355687,918.0,2,2023-02-14 18:56:15
479331574,1676514990,1006009868,江浙真题3--清退超龄工人，你怎么组织？,1676293800,1676273718,5.0369526024136295,职业职场,4,29,0,32,0,48,2,5,898,1,0,29.0,0.0,0.0,34.0,51.0,2.0,6.0,1023.0,5.0,11.182252380713352,5.631211781821365,-0.003584229390681,-0.003584229390681,1,？,0,2.5600694444444443,9.140829509212054,0.6931471805599453,0.0,0.6931471805599453,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1,5.86013568344254,2.9831277384836254,2.5118583115099042,0.5773034675955094,0.0,1.0828459910626684,2.6026645684620373,4.836281906951478,125.0,1,2023-02-13 21:10:00
479338295,1676516951,1005706979,【公考】今天的视频能说中很多人言语中的学习问题~,1676259411,1676259412,6.7226297948554485,职业职场,10,44,50,115,0,87,5,15,2745,1,0,46.0,51.0,0.0,128.0,98.0,7.0,15.0,3036.0,6.0,11.136149849324493,5.75890177387728,-0.0031545741324921,-0.0031545741324921,1,。,0,2.980787037037037,8.446878017501211,0.0,1.0986122886681098,0.0,1.252762968495368,False,1,0,1,0,0,1,1,0,1,0,0,1,6.825348981908003,3.407408798138846,2.757551359652454,0.9848496607579637,2.8777419670591686,1.7971164289662493,3.6783344174531165,5.676753802268282,291.0,1,2023-02-13 11:36:51
479339815,1676512814,1007809098,所有公司都应拒绝低水平的重复,1676375123,1676375123,4.875197323201151,职业职场,6,4,0,16,0,26,0,4,553,1,0,6.0,0.0,0.0,16.0,29.0,0.0,4.0,649.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,1.5936458333333334,10.035312281304705,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,5.849333633210883,2.851561154476219,1.2556069125822567,0.0,0.0,1.2556069125822567,2.4015134363478707,4.574710978503383,96.0,2,2023-02-14 19:45:23
479371824,1676512751,1007313787,饭局上有人当众夸你好看，怎么回应？,1676376000,1676353913,5.056245805348308,职业职场,4,13,0,48,0,93,9,0,1201,1,0,13.0,0.0,0.0,51.0,103.0,9.0,0.0,1351.0,6.0,11.504701742670255,5.049856007249537,-0.0064102564102564,-0.0064102564102564,1,？,0,1.5827662037037038,3.488902962081261,0.6931471805599453,0.0,0.5877866649021191,1.6094379124341003,False,1,0,1,0,0,1,1,0,0,0,1,1,6.63173574400038,4.090301205945733,2.220666356410829,1.9000527701035317,0.0,0.0,3.4444692397041163,5.017279836814924,150.0,2,2023-02-14 20:00:00
481534546,1676529122,998359259,与大厂外包合作几年后！理性分析优缺点！每个人都不应标签化！,1675850400,1675823681,5.736572297479192,职业职场,10,207,114,147,0,566,211,28,13522,1,0,212.0,114.0,0.0,148.0,571.0,212.0,31.0,13762.0,6.0,11.023828716667804,5.58724865840025,-0.0037453183520599,-0.0037453183520599,0,！,0,7.855578703703704,10.611072505060248,4.204692619390966,4.290459441148391,1.0942166771950717,2.0744951177445103,False,1,0,1,0,1,0,1,0,0,1,0,1,7.4508493253654136,4.2911538173306845,3.3087421331732987,3.3271881120192823,2.7416126201085467,1.5182752250307419,2.981268989986217,5.484796933490655,240.0,3,2023-02-08 18:00:00
481534643,1676528691,998426200,为什么有的类目，越刷越没有流量？,1675863000,1675826943,5.303304908059076,职业职场,10,22,3,53,0,73,12,7,1899,1,0,26.0,3.0,0.0,53.0,76.0,12.0,7.0,1998.0,5.0,10.905185041352151,6.202535517187923,-0.0020242914979757,-0.0020242914979757,1,？,0,7.704756944444444,5.156177599386914,0.6931471805599453,0.0,0.5389965007326871,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1,5.507244787710453,2.3489595964646344,1.3494692763611513,0.9390221527542401,0.32885029381932157,0.6463331199980205,2.0641841400057586,4.605170185988092,99.0,3,2023-02-08 21:30:00
481543618,1676528560,999305196,Excel本月时间流逝进度条,1675866499,1675866499,5.58724865840025,职业职场,6,17,0,71,0,147,5,12,1183,1,0,17.0,0.0,0.0,71.0,147.0,5.0,12.0,1188.0,6.0,12.73551784412048,6.639875833826536,-0.0013071895424836,-0.0013071895424836,0,。,0,7.662743055555556,6.8728187091012405,0.0,0.0,0.22314355131420976,0.4054651081081644,False,1,0,1,0,1,0,1,0,1,0,0,1,5.039438843081374,3.0048768741640677,1.168923705671503,0.5022940434041755,0.0,0.9423556087869798,2.3287996178041883,1.791759469228055,5.0,3,2023-02-08 22:28:19
481548309,1676523547,999017525,【职场小技巧】写周报卷不动啊……别烦了！教你几招拿捏优秀周报,1676030400,1675853683,5.749392985908253,职业职场,9,43,30,320,0,196,4,114,11504,1,0,43.0,33.0,0.0,341.0,202.0,4.0,120.0,11753.0,6.0,10.9129224838081,5.043425116919247,-0.0064516129032258,-0.0064516129032258,1,！,0,5.707719907407407,9.958438593648873,0.0,0.0,0.22314355131420976,1.3862943611198906,False,1,0,1,0,0,1,1,0,0,1,0,1,7.608630451731122,3.5650000902043044,2.1440179089552136,0.5311018074886608,1.8335472810835132,3.0432334760508044,4.0441807862812755,5.521460917862246,249.0,5,2023-02-10 20:00:00
481563357,1676525392,1000833377,单位里，什么岗位最容易当领导？,1675956241,1675956241,4.3694478524670215,职业职场,10,3,0,19,0,54,1,4,1324,1,0,3.0,0.0,0.0,19.0,54.0,1.0,4.0,1343.0,6.0,11.452081444087579,5.5134287461649825,-0.0040322580645161,-0.0040322580645161,0,？,0,6.587395833333333,9.773321917959331,0.0,0.0,0.0,1.3862943611198906,False,1,0,1,0,1,0,1,0,0,0,1,1,5.30325463553122,2.218928780927754,0.37529120082724465,0.14133032660515976,0.0,0.4745061203178369,1.3569417790151788,2.995732273553991,19.0,4,2023-02-09 23:24:01
481564836,1676528865,998499340,《2022青年职场困惑白皮书》发布,1675857600,1675833626,6.4457198193855785,职业职场,11,6,0,19,0,15,3,3,300,1,0,6.0,0.0,0.0,20.0,15.0,3.0,3.0,302.0,5.0,11.089393122899446,5.0106352940962555,-0.0066666666666666,-0.0066666666666666,1,。,0,7.769270833333334,9.927417124639462,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,3.6536061585240978,1.0752355403009444,0.5722630419263084,0.32652046924683953,0.0,0.32652046924683953,1.2370783028272239,1.0986122886681098,2.0,3,2023-02-08 20:00:00
481573167,1676526501,1000169872,老师该如何对抗“开学焦虑”？用这3个提效神器：评课神器+管理神器+备课神器！,1675926363,1675926364,4.962844630259907,职业职场,2,8,0,30,0,55,5,1,456,1,0,8.0,0.0,0.0,30.0,55.0,5.0,1.0,465.0,4.0,10.938414289518105,4.574710978503383,-0.0103092783505154,-0.0103092783505154,0,？,0,6.946041666666667,7.082128665926917,0.0,0.0,0.0,0.6931471805599453,False,1,0,1,0,1,0,1,0,0,0,1,1,4.184320856554194,2.188091757458805,0.7662745403579289,0.5422280292616927,0.0,0.13450194814696828,1.671286561947682,2.302585092994046,9.0,4,2023-02-09 15:06:03
481578018,1676525804,1000491132,公考面试热点：刑满释放人员摇身一变成为“励志网红”，对于“纯狱风”网红现象，你怎么看？听听考官怎么说。,1675940993,1675940993,5.2832037287379885,职业职场,2,53,4,155,0,249,27,10,10952,1,0,57.0,4.0,0.0,156.0,252.0,27.0,10.0,11355.0,3.0,10.755879558560052,3.5553480614894135,-0.0285714285714285,-0.0285714285714285,0,？,0,6.768645833333333,7.818430272070656,1.791759469228055,0.6931471805599453,1.0986122886681098,2.1972245773362196,False,1,0,1,0,1,0,1,0,0,0,1,1,7.388976324670108,3.631972266360207,2.1781801639877583,1.6072316916012765,0.46433770589826123,0.9072097809225306,3.173866160070226,6.0014148779611505,403.0,4,2023-02-09 19:09:53
481591102,1676528849,999116080,规划求解凑数求和,1675858028,1675858028,5.093750200806762,职业职场,9,7,1,21,0,24,2,2,262,1,0,7.0,1.0,0.0,21.0,25.0,2.0,2.0,270.0,5.0,11.416348483110898,6.3473892096560105,-0.0017513134851138,-0.0017513134851138,1,。,0,7.764131944444444,8.454277057200693,0.6931471805599453,0.0,0.6931471805599453,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,3.518829844208674,1.408823067370807,0.6426860624789744,0.22920100624672005,0.12115281734410402,0.22920100624672005,1.3096145328155473,2.1972245773362196,8.0,3,2023-02-08 20:07:08
481659916,1676521551,1003318979,剪力墙结构与框架结构模板支设顺序,1676110319,1676110320,4.276666119016055,职业职场,10,15,1,26,0,42,4,0,1944,1,0,17.0,2.0,0.0,28.0,45.0,4.0,0.0,2029.0,6.0,11.021771741001702,5.135798437050262,-0.0058823529411764,-0.0058823529411764,0,。,0,4.75962962962963,5.17558460116574,0.0,0.0,0.0,0.22314355131420976,False,1,0,1,0,1,0,1,0,1,0,0,1,6.012333128705664,2.284850359591175,1.4234710923895444,0.6099837680171216,0.1907033159141965,0.0,1.8660332476010015,4.454347296253507,85.0,6,2023-02-11 18:11:59
481675507,1676523385,1002144956,大姐25年前在实体店花几千买的翡翠，没想到也会被坑！,1676037138,1676037138,4.276666119016055,职业职场,7,7,21,23,0,1027,37,9,17519,1,0,7.0,23.0,0.0,24.0,1056.0,37.0,14.0,18081.0,4.0,10.725994938401781,5.8377304471659395,-0.0029154518950437,-0.0029154518950437,0,！,0,5.627858796296296,9.486444969064308,0.0,0.0,0.7419373447293773,2.4973291697865574,False,1,0,1,0,1,0,1,0,0,1,0,1,8.043312235798018,5.212133101915839,0.8081763394007062,2.024778952451694,1.5542289414586037,0.9551987978287385,1.6266512780628333,6.333279628139691,562.0,5,2023-02-10 21:52:18
481693957,1676521404,1003498393,怎么样才能赢得尊重？,1676117961,1676117961,4.406719247264253,职业职场,10,20,0,185,0,313,5,19,5664,1,0,20.0,0.0,0.0,186.0,317.0,5.0,20.0,5783.0,6.0,12.748332980822052,5.424950017481403,-0.0044052863436123,-0.0044052863436123,0,？,0,4.669479166666667,8.3334866760097,0.0,0.0,0.0,1.2237754316221157,False,1,0,1,0,1,0,1,0,0,0,1,1,7.1008380973927725,4.219963930586263,1.6645192803257305,0.7279269092962017,0.0,1.6231388813599128,3.7042354360142435,4.787491742782046,119.0,6,2023-02-11 20:19:21
481697514,1676513231,1003364788,有能力的员工不服管怎么办,1676367300,1676112114,5.420534999272286,职业职场,7,3,1,22,0,37,3,8,992,1,0,3.0,1.0,0.0,23.0,39.0,3.0,10.0,1158.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,1.6890162037037038,4.9638431325894965,0.0,0.0,0.4054651081081644,1.5040773967762742,False,1,0,1,0,1,0,1,0,1,0,0,1,6.375576875838146,3.1314095092790226,1.0210765643390554,1.0210765643390554,0.4650291717436383,1.7468466623361742,2.6408652579470835,5.117993812416755,166.0,2,2023-02-14 17:35:00
481703748,1676524341,1001429273,一写周报就头疼？老板最想看的你都写对了吗,1676004663,1676004663,5.4116460518550396,职业职场,10,450,53,2138,0,1392,123,592,76225,1,0,457.0,54.0,0.0,2208.0,1428.0,125.0,607.0,78850.0,5.0,11.631508180797177,5.19295685089021,-0.0055555555555555,-0.0055555555555555,0,？,0,6.0147916666666665,9.448025677606243,0.0,0.6931471805599453,0.7632147431766624,2.705897347741109,False,1,0,1,0,1,0,1,0,0,0,1,1,9.44722305866278,5.448586790135427,4.328303533660112,3.0657053486772607,2.283566405505182,4.5993937756795855,5.876213708071477,7.873217054862741,2625.0,5,2023-02-10 12:51:03
481782773,1676512448,1007938020,一个家族越来越穷，背后的原因究竟是什么？,1676380148,1676380148,4.276666119016055,职业职场,11,12,4,34,0,94,0,21,2970,1,0,12.0,4.0,0.0,38.0,99.0,0.0,23.0,3088.0,6.0,12.748332980822052,5.424950017481403,-0.0044052863436123,-0.0044052863436123,0,？,0,1.53125,11.031100971058699,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,7.570232836485845,4.133369023780208,2.178917429891863,0.0,1.2843294344632026,2.6888188391743224,3.1443281956399094,4.77912349311153,118.0,2,2023-02-14 21:09:08
481786041,1676517547,1005102846,被外企裁了，一年不用上班，还赚了一套房子！,1676215300,1676215300,6.530877627725885,职业职场,4,21,3,28,0,186,1,8,5303,1,0,21.0,3.0,0.0,27.0,193.0,1.0,8.0,5619.0,6.0,10.939674640985677,4.9344739331306915,-0.0071942446043165,-0.0071942446043165,0,！,0,3.4982291666666665,10.38017970118255,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1,7.323771089059809,3.992122791634567,1.9463439479495495,0.25142691273170353,0.619272815809434,1.1899361499276517,2.1976744392428187,5.75890177387728,316.0,7,2023-02-12 23:21:40
481804382,1676515645,1006221311,用Excel计算全公司员工工龄，一个函数就搞定啦！！,1676283773,1676283773,4.2626798770413155,职业职场,7,4,0,52,0,145,4,3,1596,1,0,4.0,0.0,0.0,54.0,148.0,4.0,3.0,1635.0,6.0,13.235268758845177,5.2832037287379885,-0.0050761421319796,-0.0050761421319796,0,！,0,2.683703703703704,9.851615143125416,0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,False,1,0,1,0,1,0,1,0,0,1,0,1,6.388057958547152,4.007875030227892,0.9124744610994233,0.9124744610994233,0.0,0.7504052612825881,3.014367924256273,3.6888794541139363,39.0,1,2023-02-13 18:22:53
